"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/07/06","08:00","-0.69","-","-0.13"
"2023/07/06","09:00","-1.059","-","-0.53"
"2023/07/06","10:00","-1.226","-","-0.76"
"2023/07/06","11:00","-1.082","-","-0.64"
"2023/07/06","12:00","-0.648","-","-0.2"
"2023/07/06","13:00","-0.09","-","0.39"
"2023/07/06","14:00","0.441","-","0.88"
"2023/07/06","15:00","0.866","-","1.28"
"2023/07/06","16:00","1.073","-","1.52"
"2023/07/06","17:00","0.931","-","1.45"
"2023/07/06","18:00","0.458","-","0.91"
"2023/07/06","19:00","-0.145","-","0.36"
"2023/07/06","20:00","-0.694","-","-0.1"
"2023/07/06","21:00","-1.134","-","-0.57"
"2023/07/06","22:00","-1.415","-","-0.85"
"2023/07/06","23:00","-1.411","-","-0.89"
"2023/07/07","00:00","-1.059","-","-0.59"
"2023/07/07","01:00","-0.478","-","-0.13"
"2023/07/07","02:00","0.149","-","0.49"
"2023/07/07","03:00","0.705","-","1.05"
"2023/07/07","04:00","1.09","-","1.48"
"2023/07/07","05:00","1.157","-","1.63"
"2023/07/07","06:00","0.842","-","1.34"
"2023/07/07","07:00","0.288","-","0.73"
"2023/07/07","08:00","-0.283","-","0.2"
"2023/07/07","09:00","-0.764","-","-0.27"
"2023/07/07","10:00","-1.126","-","-0.64"
"2023/07/07","11:00","-1.274","-","-0.75"
"2023/07/07","12:00","-1.1","-","-0.63"
"2023/07/07","13:00","-0.648","-","-0.12"
"2023/07/07","14:00","-0.092","-","0.45"
"2023/07/07","15:00","0.434","-","0.93"
"2023/07/07","16:00","0.853","-","1.34"
"2023/07/07","17:00","1.046","-","1.6"
"2023/07/07","18:00","0.892","-","1.62"
"2023/07/07","19:00","0.435","-","0.86"
"2023/07/07","20:00","-0.126","-","0.46"
"2023/07/07","21:00","-0.636","-","-0.06"
"2023/07/07","22:00","-1.057","-","-0.5"
"2023/07/07","23:00","-1.321","-","-0.89"
"2023/07/08","00:00","-1.291","-","-0.8"
"2023/07/08","01:00","-0.925","-","-0.38"
"2023/07/08","02:00","-0.361","-","0.18"
"2023/07/08","03:00","0.225","-","0.76"
"2023/07/08","04:00","0.734","-","1.26"
"2023/07/08","05:00","1.065","-","1.58"
"2023/07/08","06:00","1.076","-","1.65"
"2023/07/08","07:00","0.73","-","1.21"
"2023/07/08","08:00","0.186","-","0.64"
"2023/07/08","09:00","-0.356","-","0.17"
"2023/07/08","10:00","-0.82","-","-0.28"
"2023/07/08","11:00","-1.172","-","-0.63"
"2023/07/08","12:00","-1.301","-","-0.75"
"2023/07/08","13:00","-1.104","-","-0.55"
"2023/07/08","14:00","-0.648","-","-0.07"
"2023/07/08","15:00","-0.108","-","0.47"
"2023/07/08","16:00","0.403","-","0.91"
"2023/07/08","17:00","0.815","-","1.35"
"2023/07/08","18:00","1.001","-","1.63"
"2023/07/08","19:00","0.849","-","1.54"
"2023/07/08","20:00","0.422","-","1.03"
"2023/07/08","21:00","-0.087","-","0.55"
"2023/07/08","22:00","-0.559","-","0.01"
"2023/07/08","23:00","-0.961","-","-0.44"
"2023/07/09","00:00","-1.207","-","-0.68"
"2023/07/09","01:00","-1.156","-","-0.69"
"2023/07/09","02:00","-0.79","-","-0.26"
"2023/07/09","03:00","-0.262","-","0.32"
"2023/07/09","04:00","0.271","-","0.82"
"2023/07/09","05:00","0.728","-","1.26"
"2023/07/09","06:00","1.009","-","1.58"
"2023/07/09","07:00","0.978","-","1.61"
"2023/07/09","08:00","0.62","-","1.28"
"2023/07/09","09:00","0.101","-","0.69"
"2023/07/09","10:00","-0.408","-","0.22"
"2023/07/09","11:00","-0.856","-","-0.23"
"2023/07/09","12:00","-1.198","-","-0.53"
"2023/07/09","13:00","-1.307","-","-0.6"
"2023/07/09","14:00","-1.095","-","-0.42"
"2023/07/09","15:00","-0.649","-","0.08"
"2023/07/09","16:00","-0.133","-","0.62"
"2023/07/09","17:00","0.361","-","1.04"
"2023/07/09","18:00","0.767","-","1.46"
"2023/07/09","19:00","0.951","-","1.71"
"2023/07/09","20:00","0.811","-","1.57"
"2023/07/09","21:00","0.423","-","1.18"
"2023/07/09","22:00","-0.036","-","0.64"
"2023/07/09","23:00","-0.475","-","0.22"
"2023/07/10","00:00","-0.862","-","-0.14"
"2023/07/10","01:00","-1.092","-","-0.44"
"2023/07/10","02:00","-1.026","-","-0.3"
"2023/07/10","03:00","-0.672","-","0.03"
"2023/07/10","04:00","-0.19","-","0.53"
"2023/07/10","05:00","0.287","-","0.94"
"2023/07/10","06:00","0.696","-","1.3"
"2023/07/10","07:00","0.938","-","1.59"
"2023/07/10","08:00","0.879","-","1.58"
"2023/07/10","09:00","0.523","-","1.16"
"2023/07/10","10:00","0.036","-","0.7"
"2023/07/10","11:00","-0.442","-","0.22"
"2023/07/10","12:00","-0.875","-","-0.19"
"2023/07/10","13:00","-1.207","-","-0.48"
"2023/07/10","14:00","-1.298","-","-0.56"
"2023/07/10","15:00","-1.077","-","-0.31"
"2023/07/10","16:00","-0.649","-","0.18"
"2023/07/10","17:00","-0.161","-","0.66"
"2023/07/10","18:00","0.32","-","1.09"
"2023/07/10","19:00","0.726","-","1.48"
"2023/07/10","20:00","0.912","-","1.69"
"2023/07/10","21:00","0.785","-","1.58"
"2023/07/10","22:00","0.433","-","1.14"
"2023/07/10","23:00","0.014","-","0.68"
"2023/07/11","00:00","-0.401","-","0.23"
"2023/07/11","01:00","-0.777","-","-0.08"
"2023/07/11","02:00","-0.991","-","-0.3"
"2023/07/11","03:00","-0.914","-","-0.26"
"2023/07/11","04:00","-0.581","-","0.02"
"2023/07/11","05:00","-0.148","-","0.52"
"2023/07/11","06:00","0.279","-","0.93"
"2023/07/11","07:00","0.655","-","1.28"
"2023/07/11","08:00","0.87","-","1.44"
"2023/07/11","09:00","0.793","-","1.34"
"2023/07/11","10:00","0.447","-","0.92"
"2023/07/11","11:00","-0.011","-","0.47"
"2023/07/11","12:00","-0.464","-","0.04"
"2023/07/11","13:00","-0.887","-","-0.36"
"2023/07/11","14:00","-1.207","-","-0.62"
"2023/07/11","15:00","-1.279","-","-0.68"
"2023/07/11","16:00","-1.054","-","-0.45"
"2023/07/11","17:00","-0.646","-","-0.04"
"2023/07/11","18:00","-0.18","-","0.44"
"2023/07/11","19:00","0.296","-","0.85"
"2023/07/11","20:00","0.705","-","1.21"
"2023/07/11","21:00","0.891","-","1.42"
"2023/07/11","22:00","0.771","-","1.31"
"2023/07/11","23:00","0.443","-","0.95"
"2023/07/12","00:00","0.051","-","0.56"
"2023/07/12","01:00","-0.351","-","0.2"
"2023/07/12","02:00","-0.719","-","-0.1"
"2023/07/12","03:00","-0.916","-","-0.28"
"2023/07/12","04:00","-0.83","-","-0.22"
"2023/07/12","05:00","-0.518","-","0.1"
"2023/07/12","06:00","-0.128","-","0.55"
"2023/07/12","07:00","0.266","-","0.92"
"2023/07/12","08:00","0.622","-","1.24"
"2023/07/12","09:00","0.818","-","1.41"
"2023/07/12","10:00","0.728","-","1.28"
"2023/07/12","11:00","0.387","-","0.89"
"2023/07/12","12:00","-0.048","-","0.48"
"2023/07/12","13:00","-0.485","-","0.07"
"2023/07/12","14:00","-0.901","-","-0.32"
"2023/07/12","15:00","-1.207","-","-0.55"
"2023/07/12","16:00","-1.257","-","-0.58"
"2023/07/12","17:00","-1.026","-","-0.37"
"2023/07/12","18:00","-0.633","-","0.07"
"2023/07/12","19:00","-0.179","-","0.51"
"2023/07/12","20:00","0.301","-","0.93"
"2023/07/12","21:00","0.714","-","1.3"
"2023/07/12","22:00","0.89","-","1.49"
"2023/07/12","23:00","0.762","-","1.39"
"2023/07/13","00:00","0.442","-","0.97"
"2023/07/13","01:00","0.062","-","0.59"
"2023/07/13","02:00","-0.336","-","0.23"
"2023/07/13","03:00","-0.695","-","-0.01"
"2023/07/13","04:00","-0.87","-","-0.15"
"2023/07/13","05:00","-0.772","-","-0.06"
"2023/07/13","06:00","-0.476","-","0.28"
"2023/07/13","07:00","-0.114","-","0.66"
"2023/07/13","08:00","0.264","-","1"
"2023/07/13","09:00","0.612","-","1.33"
"2023/07/13","10:00","0.791","-","1.47"
"2023/07/13","11:00","0.681","-","1.38"
"2023/07/13","12:00","0.337","-","0.97"
"2023/07/13","13:00","-0.087","-","0.54"
"2023/07/13","14:00","-0.517","-","0.16"
"2023/07/13","15:00","-0.927","-","-0.24"
"2023/07/13","16:00","-1.213","-","-0.47"
"2023/07/13","17:00","-1.234","-","-0.51"
"2023/07/13","18:00","-0.991","-","-0.27"
"2023/07/13","19:00","-0.602","-","0.16"
"2023/07/13","20:00","-0.146","-","0.62"
"2023/07/13","21:00","0.345","-","1.04"
"2023/07/13","22:00","0.753","-","1.36"
"2023/07/13","23:00","0.902","-","1.53"
"2023/07/14","00:00","0.748","-","1.45"
"2023/07/14","01:00","0.42","-","1.01"
"2023/07/14","02:00","0.038","-","0.57"
"2023/07/14","03:00","-0.359","-","0.25"
"2023/07/14","04:00","-0.704","-","-0.02"
"2023/07/14","05:00","-0.85","-","-0.18"
"2023/07/14","06:00","-0.731","-","-0.09"
"2023/07/14","07:00","-0.44","-","0.2"
"2023/07/14","08:00","-0.088","-","0.6"
"2023/07/14","09:00","0.289","-","0.97"
"2023/07/14","10:00","0.633","-","1.25"
"2023/07/14","11:00","0.785","-","1.41"
"2023/07/14","12:00","0.642","-","1.24"
"2023/07/14","13:00","0.283","-","0.77"
"2023/07/14","14:00","-0.141","-","0.35"
"2023/07/14","15:00","-0.569","-","-0.05"
"2023/07/14","16:00","-0.97","-","-0.38"
"2023/07/14","17:00","-1.226","-","-0.56"
"2023/07/14","18:00","-1.21","-","-0.52"
"2023/07/14","19:00","-0.943","-","-0.22"
"2023/07/14","20:00","-0.543","-","0.28"
"2023/07/14","21:00","-0.073","-","0.71"
"2023/07/14","22:00","0.428","-","1.1"
"2023/07/14","23:00","0.814","-","1.48"
"2023/07/15","00:00","0.914","-","1.6"
"2023/07/15","01:00","0.716","-","1.44"
"2023/07/15","02:00","0.366","-","1.06"
"2023/07/15","03:00","-0.022","-","0.68"
"2023/07/15","04:00","-0.418","-","0.28"
"2023/07/15","05:00","-0.739","-","-0.03"
"2023/07/15","06:00","-0.845","-","-0.06"
"2023/07/15","07:00","-0.696","-","0.03"
"2023/07/15","08:00","-0.394","-","0.42"
"2023/07/15","09:00","-0.037","-","0.81"
"2023/07/15","10:00","0.348","-","1.15"
"2023/07/15","11:00","0.68","-","1.43"
"2023/07/15","12:00","0.79","-","1.52"
"2023/07/15","13:00","0.598","-","1.32"
"2023/07/15","14:00","0.212","-","0.87"
"2023/07/15","15:00","-0.218","-","0.53"
"2023/07/15","16:00","-0.645","-","0.05"
"2023/07/15","17:00","-1.029","-","-0.14"
"2023/07/15","18:00","-1.241","-","-0.63"
"2023/07/15","19:00","-1.174","-","-0.51"
"2023/07/15","20:00","-0.872","-","-0.16"
"2023/07/15","21:00","-0.448","-","0.29"
"2023/07/15","22:00","0.042","-","0.74"
"2023/07/15","23:00","0.541","-","1.14"
"2023/07/16","00:00","0.884","-","1.49"
"2023/07/16","01:00","0.912","-","1.55"
"2023/07/16","02:00","0.655","-","1.3"
"2023/07/16","03:00","0.278","-","0.83"
"2023/07/16","04:00","-0.118","-","0.41"
"2023/07/16","05:00","-0.503","-","0.06"
"2023/07/16","06:00","-0.789","-","-0.22"
"2023/07/16","07:00","-0.842","-","-0.31"
"2023/07/16","08:00","-0.65","-","-0.15"
"2023/07/16","09:00","-0.326","-","0.22"
"2023/07/16","10:00","0.047","-","0.61"
"2023/07/16","11:00","0.437","-","0.91"
"2023/07/16","12:00","0.74","-","1.13"
"2023/07/16","13:00","0.787","-","1.2"
"2023/07/16","14:00","0.533","-","0.97"
"2023/07/16","15:00","0.116","-","0.49"
"2023/07/16","16:00","-0.321","-","0.07"
"2023/07/16","17:00","-0.739","-","-0.3"
"2023/07/16","18:00","-1.092","-","-0.62"
"2023/07/16","19:00","-1.246","-","-0.72"
"2023/07/16","20:00","-1.115","-","-0.64"
"2023/07/16","21:00","-0.767","-","-0.27"
"2023/07/16","22:00","-0.313","-","0.11"
"2023/07/16","23:00","0.192","-","0.36"
"2023/07/17","00:00","0.669","-","0.94"
"2023/07/17","01:00","0.941","-","1.18"
"2023/07/17","02:00","0.878","-","1.22"
"2023/07/17","03:00","0.558","-","0.89"
"2023/07/17","04:00","0.155","-","0.46"
"2023/07/17","05:00","-0.241","-","0.1"
"2023/07/17","06:00","-0.604","-","-0.26"
"2023/07/17","07:00","-0.839","-","-0.52"
"2023/07/17","08:00","-0.827","-","-0.54"
"2023/07/17","09:00","-0.583","-","-0.25"
"2023/07/17","10:00","-0.229","-","0.15"
"2023/07/17","11:00","0.159","-","0.53"
"2023/07/17","12:00","0.542","-","0.84"
"2023/07/17","13:00","0.795","-","1.04"
"2023/07/17","14:00","0.761","-","1.06"
"2023/07/17","15:00","0.439","-","0.66"
"2023/07/17","16:00","-0.006","-","0.24"
"2023/07/17","17:00","-0.441","-","-0.15"
"2023/07/17","18:00","-0.84","-","-0.52"
"2023/07/17","19:00","-1.146","-","-0.84"
"2023/07/17","20:00","-1.226","-","-0.94"
"2023/07/17","21:00","-1.021","-","-0.77"
"2023/07/17","22:00","-0.621","-","-0.36"
"2023/07/17","23:00","-0.141","-","0.13"
"2023/07/18","00:00","0.362","-","0.54"
"2023/07/18","01:00","0.791","-","0.95"
"2023/07/18","02:00","0.967","-","1.21"
"2023/07/18","03:00","0.803","-","1.14"
"2023/07/18","04:00","0.422","-","0.74"
"2023/07/18","05:00","0.005","-","0.32"
"2023/07/18","06:00","-0.379","-","-0.02"
"2023/07/18","07:00","-0.706","-","-0.33"
"2023/07/18","08:00","-0.876","-","-0.51"
"2023/07/18","09:00","-0.788","-","-0.48"
"2023/07/18","10:00","-0.489","-","-0.18"
"2023/07/18","11:00","-0.107","-","0.29"
"2023/07/18","12:00","0.287","-","0.62"
"2023/07/18","13:00","0.644","-","0.97"
"2023/07/18","14:00","0.826","-","1.13"
"2023/07/18","15:00","0.7","-","1.05"
"2023/07/18","16:00","0.315","-","0.57"
"2023/07/18","17:00","-0.146","-","0.13"
"2023/07/18","18:00","-0.567","-","-0.29"
"2023/07/18","19:00","-0.93","-","-0.64"
"2023/07/18","20:00","-1.172","-","-0.83"
"2023/07/18","21:00","-1.165","-","-0.86"
"2023/07/18","22:00","-0.882","-","-0.5"
"2023/07/18","23:00","-0.436","-","-0.08"
"2023/07/19","00:00","0.055","-","0.41"
"2023/07/19","01:00","0.532","-","0.81"
"2023/07/19","02:00","0.883","-","1.15"
"2023/07/19","03:00","0.945","-","1.27"
"2023/07/19","04:00","0.68","-","1.04"
"2023/07/19","05:00","0.252","-","0.64"
"2023/07/19","06:00","-0.163","-","0.24"
"2023/07/19","07:00","-0.52","-","-0.17"
"2023/07/19","08:00","-0.796","-","-0.47"
"2023/07/19","09:00","-0.888","-","-0.61"
"2023/07/19","10:00","-0.72","-","-0.46"
"2023/07/19","11:00","-0.368","-","-0.05"
"2023/07/19","12:00","0.033","-","0.35"
"2023/07/19","13:00","0.417","-","0.66"
"2023/07/19","14:00","0.725","-","1.02"
"2023/07/19","15:00","0.819","-","1.03"
"2023/07/19","16:00","0.602","-","0.83"
"2023/07/19","17:00","0.167","-","0.34"
"2023/07/19","18:00","-0.291","-","-0.03"
"2023/07/19","19:00","-0.679","-","-0.4"
"2023/07/19","20:00","-0.992","-","-0.78"
"2023/07/19","21:00","-1.156","-","-0.89"
"2023/07/19","22:00","-1.056","-","-0.76"
"2023/07/19","23:00","-0.7","-","-0.44"
"2023/07/20","00:00","-0.225","-","0.05"
"2023/07/20","01:00","0.255","-","0.45"
"2023/07/20","02:00","0.677","-","0.81"
"2023/07/20","03:00","0.928","-","1.06"
"2023/07/20","04:00","0.867","-","1.05"
"2023/07/20","05:00","0.515","-","0.68"
"2023/07/20","06:00","0.061","-","0.27"
"2023/07/20","07:00","-0.335","-","-0.1"
"2023/07/20","08:00","-0.65","-","-0.42"
"2023/07/20","09:00","-0.861","-","-0.63"
"2023/07/20","10:00","-0.867","-","-0.63"
"2023/07/20","11:00","-0.621","-","-0.38"
"2023/07/20","12:00","-0.228","-","0.07"
"2023/07/20","13:00","0.175","-","0.39"
"2023/07/20","14:00","0.53","-","0.69"
"2023/07/20","15:00","0.772","-","0.92"
"2023/07/20","16:00","0.772","-","0.94"
"2023/07/20","17:00","0.474","-","0.63"
"2023/07/20","18:00","0.013","-","0.19"
"2023/07/20","19:00","-0.422","-","-0.18"
"2023/07/20","20:00","-0.764","-","-0.5"
"2023/07/20","21:00","-1.013","-","-0.74"
"2023/07/20","22:00","-1.091","-","-0.75"
"2023/07/20","23:00","-0.9","-","-0.52"
"2023/07/21","00:00","-0.486","-","-0.08"
"2023/07/21","01:00","-0.005","-","0.35"
"2023/07/21","02:00","0.435","-","0.77"
"2023/07/21","03:00","0.778","-","1.11"
"2023/07/21","04:00","0.913","-","1.19"
"2023/07/21","05:00","0.737","-","1.13"
"2023/07/21","06:00","0.318","-","0.76"
"2023/07/21","07:00","-0.137","-","0.3"
"2023/07/21","08:00","-0.496","-","-0.05"
"2023/07/21","09:00","-0.758","-","-0.34"
"2023/07/21","10:00","-0.896","-","-0.46"
"2023/07/21","11:00","-0.814","-","-0.4"
"2023/07/21","12:00","-0.498","-","-0.07"
"2023/07/21","13:00","-0.08","-","0.36"
"2023/07/21","14:00","0.307","-","0.66"
"2023/07/21","15:00","0.615","-","0.94"
"2023/07/21","16:00","0.781","-","1.05"
"2023/07/21","17:00","0.691","-","0.97"
"2023/07/21","18:00","0.333","-","0.69"
"2023/07/21","19:00","-0.131","-","0.26"
"2023/07/21","20:00","-0.525","-","-0.11"
"2023/07/21","21:00","-0.81","-","-0.38"
"2023/07/21","22:00","-0.991","-","-0.55"
"2023/07/21","23:00","-0.981","-","-0.52"
"2023/07/22","00:00","-0.71","-","-0.28"
"2023/07/22","01:00","-0.261","-","0.1"
"2023/07/22","02:00","0.199","-","0.46"
"2023/07/22","03:00","0.576","-","0.84"
"2023/07/22","04:00","0.824","-","1.11"
"2023/07/22","05:00","0.843","-","1.23"
"2023/07/22","06:00","0.567","-","0.97"
"2023/07/22","07:00","0.109","-","0.49"
"2023/07/22","08:00","-0.325","-","0.09"
"2023/07/22","09:00","-0.635","-","-0.23"
"2023/07/22","10:00","-0.837","-","-0.5"
"2023/07/22","11:00","-0.899","-","-0.6"
"2023/07/22","12:00","-0.734","-","-0.42"
"2023/07/22","13:00","-0.364","-","-0.05"
"2023/07/22","14:00","0.06","-","0.35"
"2023/07/22","15:00","0.415","-","0.74"
"2023/07/22","16:00","0.667","-","1.02"
"2023/07/22","17:00","0.758","-","1.16"
"2023/07/22","18:00","0.593","-","0.99"
"2023/07/22","19:00","0.198","-","0.63"
"2023/07/22","20:00","-0.247","-","0.29"
"2023/07/22","21:00","-0.589","-","-0.07"
"2023/07/22","22:00","-0.816","-","-0.31"
"2023/07/22","23:00","-0.928","-","-0.41"
"2023/07/23","00:00","-0.838","-","-0.22"
"2023/07/23","01:00","-0.505","-","0.09"
"2023/07/23","02:00","-0.048","-","0.35"
"2023/07/23","03:00","0.366","-","0.72"
"2023/07/23","04:00","0.665","-","1.03"
"2023/07/23","05:00","0.814","-","1.09"
"2023/07/23","06:00","0.729","-","1.17"
"2023/07/23","07:00","0.38","-","0.86"
"2023/07/23","08:00","-0.092","-","0.32"
"2023/07/23","09:00","-0.488","-","0.02"
"2023/07/23","10:00","-0.745","-","-0.24"
"2023/07/23","11:00","-0.888","-","-0.45"
"2023/07/23","12:00","-0.877","-","-0.51"
"2023/07/23","13:00","-0.639","-","-0.27"
"2023/07/23","14:00","-0.232","-","0.11"
"2023/07/23","15:00","0.18","-","0.52"
"2023/07/23","16:00","0.493","-","0.86"
"2023/07/23","17:00","0.691","-","1.08"
"2023/07/23","18:00","0.718","-","1.17"
"2023/07/23","19:00","0.498","-","0.87"
"2023/07/23","20:00","0.087","-","0.44"
"2023/07/23","21:00","-0.325","-","0.11"
"2023/07/23","22:00","-0.615","-","-0.18"
"2023/07/23","23:00","-0.789","-","-0.34"
"2023/07/24","00:00","-0.839","-","-0.43"
"2023/07/24","01:00","-0.683","-","-0.31"
"2023/07/24","02:00","-0.31","-","0.05"
"2023/07/24","03:00","0.132","-","0.42"
"2023/07/24","04:00","0.485","-","0.76"
"2023/07/24","05:00","0.704","-","0.97"
"2023/07/24","06:00","0.766","-","1.05"
"2023/07/24","07:00","0.597","-","0.85"
"2023/07/24","08:00","0.2","-","0.42"
"2023/07/24","09:00","-0.265","-","0.04"
"2023/07/24","10:00","-0.619","-","-0.28"
"2023/07/24","11:00","-0.827","-","-0.56"
"2023/07/24","12:00","-0.918","-","-0.67"
"2023/07/24","13:00","-0.843","-","-0.58"
"2023/07/24","14:00","-0.548","-","-0.3"
"2023/07/24","15:00","-0.122","-","0.11"
"2023/07/24","16:00","0.268","-","0.42"
"2023/07/24","17:00","0.543","-","0.7"
"2023/07/24","18:00","0.699","-","0.92"
"2023/07/24","19:00","0.679","-","0.95"
"2023/07/24","20:00","0.423","-","0.66"
"2023/07/24","21:00","0.014","-","0.3"
"2023/07/24","22:00","-0.362","-","-0.04"
"2023/07/24","23:00","-0.608","-","-0.4"
"2023/07/25","00:00","-0.741","-","-0.51"
"2023/07/25","01:00","-0.743","-","-0.44"
"2023/07/25","02:00","-0.536","-","-0.29"
"2023/07/25","03:00","-0.144","-","0.16"
"2023/07/25","04:00","0.265","-","0.51"
"2023/07/25","05:00","0.556","-","0.78"
"2023/07/25","06:00","0.707","-","1.01"
"2023/07/25","07:00","0.702","-","1.01"
"2023/07/25","08:00","0.474","-","0.77"
"2023/07/25","09:00","0.049","-","0.33"
"2023/07/25","10:00","-0.399","-","-0.03"
"2023/07/25","11:00","-0.715","-","-0.38"
"2023/07/25","12:00","-0.888","-","-0.64"
"2023/07/25","13:00","-0.94","-","-0.7"
"2023/07/25","14:00","-0.814","-","-0.59"
"2023/07/25","15:00","-0.477","-","-0.25"
"2023/07/25","16:00","-0.044","-","0.16"
"2023/07/25","17:00","0.324","-","0.52"
"2023/07/25","18:00","0.574","-","0.85"
"2023/07/25","19:00","0.706","-","1.02"
"2023/07/25","20:00","0.66","-","0.95"
"2023/07/25","21:00","0.384","-","0.61"
"2023/07/25","22:00","-0.018","-","0.23"
"2023/07/25","23:00","-0.364","-","-0.04"
"2023/07/26","00:00","-0.582","-","-0.31"
"2023/07/26","01:00","-0.691","-","-0.45"
"2023/07/26","02:00","-0.659","-","-0.42"
"2023/07/26","03:00","-0.416","-","-0.14"
"2023/07/26","04:00","-0.022","-","0.23"
"2023/07/26","05:00","0.351","-","0.53"
"2023/07/26","06:00","0.591","-","0.83"
"2023/07/26","07:00","0.697","-","0.99"
"2023/07/26","08:00","0.649","-","0.92"
"2023/07/26","09:00","0.383","-","0.56"
"2023/07/26","10:00","-0.057","-","0.2"
"2023/07/26","11:00","-0.491","-","-0.17"
"2023/07/26","12:00","-0.785","-","-0.43"
"2023/07/26","13:00","-0.941","-","-0.84"
"2023/07/26","14:00","-0.97","-","-0.75"
"2023/07/26","15:00","-0.806","-","-0.61"
"2023/07/26","16:00","-0.439","-","-0.23"
"2023/07/26","17:00","-0.004","-","0.2"
"2023/07/26","18:00","0.353","-","0.54"
"2023/07/26","19:00","0.598","-","0.83"
"2023/07/26","20:00","0.731","-","0.97"
"2023/07/26","21:00","0.672","-","0.93"
"2023/07/26","22:00","0.384","-","0.63"
"2023/07/26","23:00","-0.014","-","0.32"
"2023/07/27","00:00","-0.346","-","-0.03"
"2023/07/27","01:00","-0.555","-","-0.26"
"2023/07/27","02:00","-0.657","-","-0.37"
"2023/07/27","03:00","-0.603","-","-0.26"
"2023/07/27","04:00","-0.338","-","0.01"
"2023/07/27","05:00","0.053","-","0.43"
"2023/07/27","06:00","0.397","-","0.69"
"2023/07/27","07:00","0.609","-","0.86"
"2023/07/27","08:00","0.699","-","0.98"
"2023/07/27","09:00","0.631","-","0.92"
"2023/07/27","10:00","0.339","-","0.51"
"2023/07/27","11:00","-0.115","-","0.1"
"2023/07/27","12:00","-0.547","-","-0.28"
"2023/07/27","13:00","-0.839","-","-0.58"
"2023/07/27","14:00","-1","-","-0.82"
"2023/07/27","15:00","-1.02","-","-0.9"
"2023/07/27","16:00","-0.829","-","-0.68"
"2023/07/27","17:00","-0.438","-","-0.25"
"2023/07/27","18:00","0.004","-","0.13"
"2023/07/27","19:00","0.368","-","0.47"
"2023/07/27","20:00","0.635","-","0.8"
"2023/07/27","21:00","0.785","-","0.99"
"2023/07/27","22:00","0.721","-","0.99"
"2023/07/27","23:00","0.417","-","0.74"
"2023/07/28","00:00","0.011","-","0.21"
"2023/07/28","01:00","-0.325","-","-0.08"
"2023/07/28","02:00","-0.545","-","-0.3"
"2023/07/28","03:00","-0.653","-","-0.42"
"2023/07/28","04:00","-0.587","-","-0.33"
"2023/07/28","05:00","-0.304","-","-0.08"
"2023/07/28","06:00","0.087","-","0.31"
"2023/07/28","07:00","0.419","-","0.61"
"2023/07/28","08:00","0.633","-","0.8"
"2023/07/28","09:00","0.733","-","0.88"
"2023/07/28","10:00","0.659","-","0.76"
"2023/07/28","11:00","0.344","-","0.42"
"2023/07/28","12:00","-0.132","-","0.13"
"2023/07/28","13:00","-0.578","-","-0.36"
"2023/07/28","14:00","-0.89","-","-0.67"
"2023/07/28","15:00","-1.072","-","-0.89"
"2023/07/28","16:00","-1.095","-","-0.96"
"2023/07/28","17:00","-0.882","-","-0.78"
"2023/07/28","18:00","-0.467","-","-0.34"
"2023/07/28","19:00","-0.005","-","0.11"
"2023/07/28","20:00","0.388","-","0.5"
"2023/07/28","21:00","0.697","-","0.83"
"2023/07/28","22:00","0.873","-","1.02"
"2023/07/28","23:00","0.801","-","0.99"
"2023/07/29","00:00","0.469","-","0.65"
"2023/07/29","01:00","0.04","-","0.28"
"2023/07/29","02:00","-0.319","-","-0.03"
"2023/07/29","03:00","-0.566","-","-0.37"
"2023/07/29","04:00","-0.689","-","-0.52"
"2023/07/29","05:00","-0.612","-","-0.46"
"2023/07/29","06:00","-0.311","-","-0.19"
"2023/07/29","07:00","0.091","-","0.22"
"2023/07/29","08:00","0.437","-","0.52"
"2023/07/29","09:00","0.68","-","0.76"
"2023/07/29","10:00","0.808","-","0.92"
"2023/07/29","11:00","0.733","-","0.78"
"2023/07/29","12:00","0.387","-","0.37"
"2023/07/29","13:00","-0.122","-","-0.04"
"2023/07/29","14:00","-0.599","-","-0.45"
"2023/07/29","15:00","-0.947","-","-0.82"
"2023/07/29","16:00","-1.161","-","-1.04"
"2023/07/29","17:00","-1.189","-","-1.09"
"2023/07/29","18:00","-0.954","-","-0.85"
"2023/07/29","19:00","-0.508","-","-0.39"
"2023/07/29","20:00","-0.011","-","0.11"
"2023/07/29","21:00","0.431","-","0.54"
"2023/07/29","22:00","0.793","-","0.89"
"2023/07/29","23:00","0.99","-","1.13"
"2023/07/30","00:00","0.894","-","1.1"
"2023/07/30","01:00","0.52","-","0.67"
"2023/07/30","02:00","0.053","-","0.25"
"2023/07/30","03:00","-0.343","-","-0.1"
"2023/07/30","04:00","-0.626","-","-0.42"
"2023/07/30","05:00","-0.765","-","-0.56"
"2023/07/30","06:00","-0.675","-","-0.53"
"2023/07/30","07:00","-0.347","-","-0.23"
"2023/07/30","08:00","0.082","-","0.26"
"2023/07/30","09:00","0.464","-","0.62"
"2023/07/30","10:00","0.756","-","0.92"
"2023/07/30","11:00","0.919","-","1.07"
"2023/07/30","12:00","0.836","-","1.05"
"2023/07/30","13:00","0.45","-","0.61"
"2023/07/30","14:00","-0.102","-","0.08"
