Unnamed: 0,time_local,year,month,day,forecast_temp(f),forecast_relativehumidity_2m,forecast_dewpoint_2m,forecast_precipitation,forecast_windspeed_10m,forecast_shortwave_radiation
5603,11,2015,8,22,73.8,79.0,66.9,0.0,14.2,149.0
5604,12,2015,8,22,75.2,71.0,65.1,0.0,14.0,229.0
5605,13,2015,8,22,75.0,73.0,65.8,0.0,15.1,256.0
5606,14,2015,8,22,75.0,77.0,67.3,0.0,14.3,280.0
5607,15,2015,8,22,76.4,73.0,67.1,0.0,14.3,415.0
5608,16,2015,8,22,76.0,72.0,66.3,0.0,14.2,90.0
5609,17,2015,8,22,75.4,77.0,67.6,0.0,13.0,165.0
5610,18,2015,8,22,75.2,75.0,66.7,0.0,12.8,63.0
5611,19,2015,8,22,74.2,72.0,64.6,0.0,10.3,0.0
5612,20,2015,8,22,74.2,71.0,64.2,0.0,9.6,0.0
5613,21,2015,8,22,73.7,73.0,64.5,0.0,8.2,0.0
5614,22,2015,8,22,73.8,73.0,64.6,0.0,6.3,0.0
5615,23,2015,8,22,73.1,72.0,63.5,0.0,7.6,0.0
5616,0,2015,8,23,73.0,74.0,64.2,0.0,10.0,0.0
5617,1,2015,8,23,72.1,78.0,64.9,0.0,6.9,0.0
5618,2,2015,8,23,71.6,84.0,66.5,0.0,9.7,0.0
5619,3,2015,8,23,72.7,80.0,66.1,0.0,9.8,0.0
5620,4,2015,8,23,73.9,76.0,65.9,0.0,10.8,0.0
5621,5,2015,8,23,73.4,75.0,65.0,0.0,10.5,0.0
5622,6,2015,8,23,72.8,78.0,65.5,0.0,10.1,0.0
5623,7,2015,8,23,71.9,77.0,64.3,0.0,8.8,0.0
5624,8,2015,8,23,71.2,77.0,63.6,0.0,5.9,0.0
5625,9,2015,8,23,73.6,77.0,65.9,0.0,6.5,143.0
5626,10,2015,8,23,76.8,70.0,66.3,0.0,11.0,190.0
5627,11,2015,8,23,78.2,68.0,66.7,0.0,13.2,292.0
5628,12,2015,8,23,79.6,64.0,66.3,0.0,13.0,589.0
5629,13,2015,8,23,80.6,64.0,67.3,0.0,12.7,638.0
5630,14,2015,8,23,80.9,63.0,67.1,0.0,11.0,639.0
5631,15,2015,8,23,80.5,64.0,67.2,0.0,11.3,557.0
5632,16,2015,8,23,80.5,67.0,68.5,0.0,11.0,554.0
5633,17,2015,8,23,79.3,69.0,68.3,0.0,10.3,209.0
5634,18,2015,8,23,78.2,73.0,68.9,0.0,11.4,100.0
5635,19,2015,8,23,77.0,77.0,69.2,0.0,9.5,0.0
5636,20,2015,8,23,77.3,77.0,69.5,0.0,8.2,0.0
5637,21,2015,8,23,75.7,81.0,69.5,0.0,7.5,0.0
5638,22,2015,8,23,76.3,82.0,70.4,0.0,6.0,0.0
5639,23,2015,8,23,76.2,83.0,70.6,0.0,4.9,0.0
5640,0,2015,8,24,75.4,85.0,70.5,0.0,3.4,0.0
5641,1,2015,8,24,74.5,85.0,69.7,0.0,3.8,0.0
5642,2,2015,8,24,73.2,87.0,69.1,0.0,5.9,0.0
5643,3,2015,8,24,72.8,87.0,68.7,0.0,4.7,0.0
5644,4,2015,8,24,73.0,89.0,69.6,0.0,3.8,0.0
5645,5,2015,8,24,73.4,87.0,69.3,0.0,3.5,0.0
5646,6,2015,8,24,73.7,86.0,69.2,0.0,3.4,0.0
5647,7,2015,8,24,71.8,87.0,67.7,0.0,1.3,0.0
5648,8,2015,8,24,71.0,88.0,67.2,0.0,1.9,0.0
5649,9,2015,8,24,73.5,89.0,70.0,0.0,1.9,146.0
5650,10,2015,8,24,77.6,78.0,70.2,0.0,4.9,322.0
5651,11,2015,8,24,79.3,74.0,70.3,0.0,7.6,461.0
5652,12,2015,8,24,80.9,64.0,67.6,0.0,7.5,527.0
5653,13,2015,8,24,81.7,64.0,68.3,0.0,8.2,544.0
5654,14,2015,8,24,80.9,65.0,68.1,0.0,7.5,530.0
5655,15,2015,8,24,82.2,61.0,67.4,0.0,8.2,596.0
5656,16,2015,8,24,82.6,59.0,66.8,0.0,7.8,524.0
5657,17,2015,8,24,81.4,60.0,66.2,0.0,6.2,397.0
5658,18,2015,8,24,80.0,61.0,65.3,0.0,7.4,168.0
5659,19,2015,8,24,78.6,63.0,65.0,0.0,5.2,0.0
5660,20,2015,8,24,76.6,70.0,66.1,0.0,3.1,0.0
5661,21,2015,8,24,76.2,77.0,68.4,0.0,2.9,0.0
5662,22,2015,8,24,76.4,73.0,67.1,0.0,3.0,0.0
5663,23,2015,8,24,75.1,79.0,68.1,0.0,1.6,0.0
5664,0,2015,8,25,74.6,82.0,68.8,0.0,3.8,0.0
5665,1,2015,8,25,73.5,84.0,68.3,0.0,3.4,0.0
5666,2,2015,8,25,74.4,76.0,66.3,0.0,5.6,0.0
5667,3,2015,8,25,72.9,80.0,66.4,0.0,4.3,0.0
5668,4,2015,8,25,72.0,83.0,66.6,0.0,4.5,0.0
5669,5,2015,8,25,70.9,84.0,65.8,0.0,4.5,0.0
5670,6,2015,8,25,70.3,83.0,64.9,0.0,2.6,0.0
5671,7,2015,8,25,70.3,80.0,63.9,0.0,1.9,0.0
5672,8,2015,8,25,69.9,83.0,64.5,0.0,3.0,0.0
5673,9,2015,8,25,73.9,82.0,68.1,0.0,1.9,104.0
5674,10,2015,8,25,77.1,70.0,66.5,0.0,2.9,252.0
5675,11,2015,8,25,79.3,71.0,69.1,0.0,6.0,380.0
5676,12,2015,8,25,79.5,71.0,69.3,0.0,6.7,272.0
5677,13,2015,8,25,81.7,62.0,67.4,0.0,7.8,565.0
5678,14,2015,8,25,80.6,63.0,66.8,0.0,6.7,481.0
5679,15,2015,8,25,81.6,63.0,67.8,0.0,8.9,392.0
5680,16,2015,8,25,81.7,64.0,68.3,0.0,9.2,587.0
5681,17,2015,8,25,80.1,65.0,67.3,0.0,7.8,370.0
5682,18,2015,8,25,79.0,67.0,67.1,0.0,8.4,193.0
5683,19,2015,8,25,76.4,74.0,67.5,0.0,6.3,0.0
5684,20,2015,8,25,76.6,76.0,68.5,0.0,4.1,0.0
5685,21,2015,8,25,75.6,77.0,67.9,0.0,2.3,0.0
5686,22,2015,8,25,75.8,74.0,66.9,0.0,2.9,0.0
5687,23,2015,8,25,73.7,82.0,67.8,0.0,2.2,0.0
5688,0,2015,8,26,73.0,82.0,67.2,0.0,4.4,0.0
5689,1,2015,8,26,71.6,87.0,67.5,0.0,4.0,0.0
5690,2,2015,8,26,71.9,86.0,67.5,0.0,2.1,0.0
5691,3,2015,8,26,71.8,84.0,66.7,0.0,3.6,0.0
5692,4,2015,8,26,71.0,82.0,65.3,0.0,3.4,0.0
5693,5,2015,8,26,70.3,80.0,63.9,0.0,2.2,0.0
5694,6,2015,8,26,69.3,83.0,63.9,0.0,2.4,0.0
5695,7,2015,8,26,70.4,79.0,63.6,0.0,1.1,0.0
5696,8,2015,8,26,69.9,83.0,64.5,0.0,1.8,0.0
5697,9,2015,8,26,72.0,90.0,68.9,0.0,1.6,142.0
5698,10,2015,8,26,77.2,84.0,71.9,0.0,0.9,219.0
5699,11,2015,8,26,79.7,72.0,69.9,0.0,3.5,542.0
5700,12,2015,8,26,80.9,65.0,68.0,0.0,6.4,378.0
5701,13,2015,8,26,82.5,63.0,68.6,0.0,6.8,770.0
5702,14,2015,8,26,82.7,59.0,66.9,0.0,6.1,511.0
5703,15,2015,8,26,83.1,59.0,67.3,0.0,8.3,593.0
5704,16,2015,8,26,81.6,70.0,70.8,0.0,9.7,581.0
5705,17,2015,8,26,80.6,68.0,69.0,0.0,8.5,376.0
5706,18,2015,8,26,80.0,63.0,66.2,0.0,8.0,187.0
5707,19,2015,8,26,77.3,72.0,67.6,0.0,6.4,0.0
5708,20,2015,8,26,76.8,77.0,69.0,0.0,4.1,0.0
5709,21,2015,8,26,76.5,77.0,68.8,0.0,3.0,0.0
5710,22,2015,8,26,75.5,76.0,67.4,0.0,2.7,0.0
5711,23,2015,8,26,74.6,78.0,67.3,0.0,1.2,0.0
5712,0,2015,8,27,74.3,78.0,67.0,0.0,1.3,0.0
5713,1,2015,8,27,72.8,81.0,66.6,0.0,2.4,0.0
5714,2,2015,8,27,73.9,79.0,67.0,0.0,1.2,0.0
5715,3,2015,8,27,72.4,83.0,66.9,0.0,1.6,0.0
5716,4,2015,8,27,71.9,88.0,68.2,0.0,2.2,0.0
5717,5,2015,8,27,72.0,91.0,69.3,0.0,2.6,0.0
5718,6,2015,8,27,71.0,89.0,67.5,0.0,1.1,0.0
5719,7,2015,8,27,70.3,87.0,66.3,0.0,1.4,0.0
5720,8,2015,8,27,70.2,87.0,66.2,0.0,0.7,0.0
5721,9,2015,8,27,72.7,91.0,69.9,0.0,2.1,146.0
5722,10,2015,8,27,77.8,83.0,72.2,0.0,2.4,322.0
5723,11,2015,8,27,79.0,77.0,71.1,0.0,6.0,397.0
5724,12,2015,8,27,81.1,69.0,70.0,0.0,6.6,489.0
5725,13,2015,8,27,81.5,67.0,69.5,0.0,7.3,486.0
5726,14,2015,8,27,82.4,65.0,69.4,0.0,7.8,475.0
5727,15,2015,8,27,82.8,62.0,68.5,0.0,8.3,630.0
5728,16,2015,8,27,82.4,68.0,70.8,0.0,9.1,520.0
5729,17,2015,8,27,80.7,68.0,69.1,0.0,8.1,258.0
5730,18,2015,8,27,79.0,70.0,68.3,0.0,7.9,153.0
5731,19,2015,8,27,78.2,72.0,68.5,0.0,7.6,1.0
5732,20,2015,8,27,77.6,76.0,69.4,0.0,5.3,0.0
5733,21,2015,8,27,76.0,76.0,67.9,0.0,4.2,0.0
5734,22,2015,8,27,75.2,79.0,68.2,0.0,6.4,0.0
5735,23,2015,8,27,73.4,81.0,67.2,0.0,2.5,0.0
5736,0,2015,8,28,72.4,86.0,68.0,0.0,1.6,0.0
5737,1,2015,8,28,71.6,84.0,66.5,0.0,3.2,0.0
5738,2,2015,8,28,70.7,86.0,66.3,0.0,3.8,0.0
5739,3,2015,8,28,71.3,81.0,65.2,0.0,2.5,0.0
5740,4,2015,8,28,69.5,85.0,64.8,0.0,2.2,0.0
5741,5,2015,8,28,69.4,86.0,65.0,0.0,2.6,0.0
5742,6,2015,8,28,68.3,88.0,64.6,0.0,2.0,0.0
5743,7,2015,8,28,68.8,88.0,65.1,0.0,2.1,0.0
5744,8,2015,8,28,69.4,91.0,66.7,0.0,1.7,0.0
5745,9,2015,8,28,72.4,89.0,69.0,0.0,2.8,125.0
5746,10,2015,8,28,76.5,81.0,70.3,0.0,4.4,303.0
5747,11,2015,8,28,79.0,72.0,69.2,0.0,6.5,408.0
5748,12,2015,8,28,81.2,63.0,67.4,0.0,6.2,678.0
5749,13,2015,8,28,83.1,56.0,65.8,0.0,4.0,774.0
5750,14,2015,8,28,83.4,59.0,67.5,0.0,5.9,782.0
5751,15,2015,8,28,86.3,44.0,61.9,0.0,5.9,719.0
5752,16,2015,8,28,86.9,45.0,63.0,0.0,7.1,516.0
5753,17,2015,8,28,86.4,51.0,66.2,0.0,5.7,396.0
5754,18,2015,8,28,85.1,44.0,60.7,0.0,9.7,186.0
5755,19,2015,8,28,82.2,53.0,63.4,0.0,7.2,2.0
5756,20,2015,8,28,80.4,57.0,63.8,0.0,8.1,0.0
5757,21,2015,8,28,74.7,72.0,65.1,0.0,11.0,0.0
5758,22,2015,8,28,72.7,74.0,63.9,0.0,9.7,0.0
5759,23,2015,8,28,70.9,74.0,62.2,0.0,9.1,0.0
5760,0,2015,8,29,68.7,79.0,61.9,0.0,7.0,0.0
5761,1,2015,8,29,68.7,80.0,62.3,0.0,8.3,0.0
5762,2,2015,8,29,67.4,84.0,62.3,0.0,9.3,0.0
5763,3,2015,8,29,67.0,84.0,62.0,0.0,12.3,0.0
5764,4,2015,8,29,66.5,82.0,60.8,0.0,10.3,0.0
5765,5,2015,8,29,65.4,81.0,59.4,0.0,9.9,0.0
5766,6,2015,8,29,64.7,84.0,59.8,0.0,11.5,0.0
5767,7,2015,8,29,64.5,80.0,58.2,0.0,9.1,0.0
5768,8,2015,8,29,64.0,89.0,60.7,0.0,5.3,0.0
5769,9,2015,8,29,65.3,90.0,62.3,0.004,5.4,48.0
5770,10,2015,8,29,68.6,89.0,65.2,0.004,7.4,40.0
5771,11,2015,8,29,70.6,90.0,67.5,0.004,11.2,160.0
5772,12,2015,8,29,69.4,92.0,67.0,0.063,13.2,226.0
5773,13,2015,8,29,70.2,87.0,66.2,0.008,15.1,75.0
5774,14,2015,8,29,71.9,83.0,66.4,0.0,16.5,419.0
5775,15,2015,8,29,73.7,76.0,65.6,0.0,16.3,468.0
5776,16,2015,8,29,72.6,74.0,63.8,0.0,17.0,112.0
5777,17,2015,8,29,72.2,76.0,64.2,0.0,17.1,82.0
5778,18,2015,8,29,72.1,78.0,64.9,0.0,14.6,192.0
5779,19,2015,8,29,71.6,73.0,62.5,0.0,13.9,6.0
5780,20,2015,8,29,71.3,77.0,63.7,0.0,14.1,0.0
5781,21,2015,8,29,70.9,76.0,62.9,0.0,13.5,0.0
5782,22,2015,8,29,70.2,84.0,65.2,0.008,11.1,0.0
5783,23,2015,8,29,68.4,90.0,65.4,0.0,9.8,0.0
5784,0,2015,8,30,69.2,88.0,65.5,0.028,8.9,0.0
5785,1,2015,8,30,69.4,91.0,66.7,0.37,12.8,0.0
5786,2,2015,8,30,70.1,92.0,67.7,0.189,9.3,0.0
5787,3,2015,8,30,69.0,96.0,67.8,0.012,10.5,0.0
5788,4,2015,8,30,69.8,92.0,67.4,0.213,10.3,0.0
5789,5,2015,8,30,70.4,91.0,67.7,0.063,9.2,0.0
5790,6,2015,8,30,69.7,97.0,68.8,0.953,6.0,0.0
5791,7,2015,8,30,71.0,98.0,70.4,0.571,2.9,0.0
5792,8,2015,8,30,70.3,96.0,69.1,0.079,1.3,0.0
5793,9,2015,8,30,69.0,98.0,68.4,0.634,7.8,7.0
5794,10,2015,8,30,70.3,97.0,69.4,0.047,2.2,107.0
5795,11,2015,8,30,71.2,94.0,69.4,0.217,7.2,403.0
5796,12,2015,8,30,74.5,95.0,72.9,0.0,8.6,480.0
5797,13,2015,8,30,76.0,84.0,70.8,0.0,6.3,104.0
5798,14,2015,8,30,78.9,78.0,71.4,0.0,6.5,739.0
5799,15,2015,8,30,79.3,75.0,70.7,0.0,6.8,600.0
5800,16,2015,8,30,73.7,92.0,71.3,0.13,5.8,564.0
5801,17,2015,8,30,71.7,95.0,70.2,1.819,8.6,17.0
5802,18,2015,8,30,72.8,91.0,70.0,0.165,8.3,29.0
5803,19,2015,8,30,71.9,90.0,68.8,0.0,1.2,2.0
5804,20,2015,8,30,71.6,91.0,68.8,0.0,3.0,0.0
5805,21,2015,8,30,72.1,94.0,70.3,0.0,1.6,0.0
5806,22,2015,8,30,71.7,92.0,69.2,0.0,3.3,0.0
5807,23,2015,8,30,71.2,92.0,68.8,0.0,4.2,0.0
5808,0,2015,8,31,70.3,92.0,67.9,0.0,3.0,0.0
5809,1,2015,8,31,69.3,92.0,66.9,0.0,2.5,0.0
5810,2,2015,8,31,68.6,92.0,66.2,0.0,4.1,0.0
5811,3,2015,8,31,68.2,87.0,64.1,0.0,4.5,0.0
5812,4,2015,8,31,67.4,84.0,62.3,0.0,5.8,0.0
5813,5,2015,8,31,67.0,88.0,63.3,0.0,4.7,0.0
5814,6,2015,8,31,67.6,91.0,64.9,0.0,2.5,0.0
5815,7,2015,8,31,67.4,90.0,64.4,0.0,3.3,0.0
5816,8,2015,8,31,67.2,91.0,64.5,0.0,2.6,0.0
5817,9,2015,8,31,68.3,92.0,65.9,0.0,2.8,112.0
5818,10,2015,8,31,72.0,88.0,68.3,0.0,4.0,369.0
5819,11,2015,8,31,75.1,80.0,68.5,0.0,6.0,561.0
5820,12,2015,8,31,75.8,74.0,66.9,0.0,6.9,611.0
5821,13,2015,8,31,77.0,75.0,68.4,0.0,7.0,561.0
5822,14,2015,8,31,77.8,68.0,66.4,0.0,8.0,663.0
5823,15,2015,8,31,76.1,71.0,66.0,0.0,9.9,464.0
5824,16,2015,8,31,76.0,66.0,63.8,0.0,10.6,285.0
5825,17,2015,8,31,75.5,71.0,65.4,0.0,8.9,402.0
5826,18,2015,8,31,73.8,76.0,65.8,0.0,8.4,38.0
5827,19,2015,8,31,72.5,76.0,64.5,0.0,8.4,4.0
5828,20,2015,8,31,71.6,83.0,66.1,0.0,5.9,0.0
5829,21,2015,8,31,71.4,83.0,66.0,0.0,4.4,0.0
5830,22,2015,8,31,71.3,80.0,64.8,0.0,4.9,0.0
5831,23,2015,8,31,70.8,86.0,66.4,0.0,1.9,0.0
5832,0,2015,9,1,71.3,86.0,66.9,0.0,2.1,0.0
5833,1,2015,9,1,69.9,81.0,63.8,0.0,4.9,0.0
5834,2,2015,9,1,69.6,81.0,63.5,0.0,5.8,0.0
5835,3,2015,9,1,68.3,83.0,63.0,0.0,4.3,0.0
5836,4,2015,9,1,67.5,84.0,62.5,0.0,4.4,0.0
5837,5,2015,9,1,67.2,81.0,61.1,0.0,5.5,0.0
5838,6,2015,9,1,67.4,82.0,61.7,0.0,5.7,0.0
5839,7,2015,9,1,68.4,77.0,60.9,0.0,6.1,0.0
5840,8,2015,9,1,68.0,79.0,61.2,0.0,3.0,0.0
5841,9,2015,9,1,69.7,77.0,62.2,0.0,5.8,162.0
5842,10,2015,9,1,71.8,73.0,62.6,0.0,8.9,384.0
5843,11,2015,9,1,72.7,71.0,62.7,0.0,10.9,499.0
5844,12,2015,9,1,73.2,62.0,59.4,0.0,10.8,494.0
5845,13,2015,9,1,74.4,61.0,60.1,0.0,9.1,704.0
5846,14,2015,9,1,74.3,60.0,59.5,0.0,8.8,492.0
5847,15,2015,9,1,74.4,61.0,60.1,0.0,8.6,601.0
5848,16,2015,9,1,74.2,61.0,59.9,0.0,8.3,511.0
5849,17,2015,9,1,72.8,63.0,59.4,0.0,8.5,251.0
5850,18,2015,9,1,72.3,70.0,62.0,0.0,9.3,209.0
5851,19,2015,9,1,70.0,73.0,60.9,0.0,5.8,7.0
5852,20,2015,9,1,70.1,66.0,58.2,0.0,5.2,0.0
5853,21,2015,9,1,69.8,74.0,61.1,0.0,4.7,0.0
5854,22,2015,9,1,69.6,67.0,58.2,0.0,4.5,0.0
5855,23,2015,9,1,69.4,66.0,57.6,0.0,3.8,0.0
5856,0,2015,9,2,69.2,72.0,59.8,0.0,3.7,0.0
5857,1,2015,9,2,70.1,80.0,63.6,0.0,7.2,0.0
5858,2,2015,9,2,69.2,79.0,62.4,0.0,8.7,0.0
5859,3,2015,9,2,68.8,76.0,60.9,0.0,5.6,0.0
5860,4,2015,9,2,68.3,63.0,55.3,0.0,5.8,0.0
5861,5,2015,9,2,67.7,69.0,57.2,0.0,4.2,0.0
5862,6,2015,9,2,68.4,63.0,55.3,0.0,5.4,0.0
5863,7,2015,9,2,67.8,71.0,58.1,0.0,4.9,0.0
5864,8,2015,9,2,68.6,67.0,57.2,0.0,3.6,0.0
5865,9,2015,9,2,71.1,64.0,58.3,0.0,3.5,92.0
5866,10,2015,9,2,73.0,62.0,59.2,0.0,5.9,305.0
5867,11,2015,9,2,74.7,62.0,60.8,0.0,7.9,552.0
5868,12,2015,9,2,75.2,60.0,60.3,0.0,8.5,611.0
5869,13,2015,9,2,73.9,60.0,59.2,0.0,8.4,216.0
5870,14,2015,9,2,75.0,58.0,59.2,0.0,6.7,326.0
5871,15,2015,9,2,76.4,55.0,59.0,0.0,7.7,658.0
5872,16,2015,9,2,75.9,58.0,60.1,0.0,7.4,355.0
5873,17,2015,9,2,74.8,63.0,61.4,0.0,10.2,218.0
5874,18,2015,9,2,74.2,67.0,62.5,0.0,8.6,228.0
5875,19,2015,9,2,71.6,70.0,61.3,0.0,8.6,9.0
5876,20,2015,9,2,71.1,76.0,63.2,0.0,5.0,0.0
5877,21,2015,9,2,70.4,77.0,62.9,0.0,5.3,0.0
5878,22,2015,9,2,69.9,74.0,61.2,0.0,6.0,0.0
5879,23,2015,9,2,69.8,82.0,64.0,0.0,4.3,0.0
5880,0,2015,9,3,70.3,82.0,64.6,0.0,5.2,0.0
5881,1,2015,9,3,69.9,84.0,64.8,0.0,7.2,0.0
5882,2,2015,9,3,71.3,84.0,66.2,0.0,9.2,0.0
5883,3,2015,9,3,70.9,86.0,66.5,0.0,5.6,0.0
5884,4,2015,9,3,71.0,86.0,66.6,0.0,6.5,0.0
5885,5,2015,9,3,71.0,86.0,66.6,0.0,6.5,0.0
5886,6,2015,9,3,71.1,89.0,67.7,0.0,6.7,0.0
5887,7,2015,9,3,71.2,85.0,66.5,0.0,5.2,0.0
5888,8,2015,9,3,71.6,87.0,67.5,0.0,5.5,0.0
5889,9,2015,9,3,73.3,87.0,69.2,0.0,5.1,167.0
5890,10,2015,9,3,75.9,83.0,70.4,0.0,10.4,325.0
5891,11,2015,9,3,77.0,84.0,71.8,0.0,12.5,393.0
5892,12,2015,9,3,77.9,79.0,70.8,0.0,12.7,609.0
5893,13,2015,9,3,77.9,79.0,70.8,0.0,11.8,766.0
5894,14,2015,9,3,77.8,78.0,70.4,0.0,12.5,795.0
5895,15,2015,9,3,78.4,73.0,69.0,0.0,12.8,624.0
5896,16,2015,9,3,77.5,81.0,71.2,0.0,13.0,461.0
5897,17,2015,9,3,76.8,81.0,70.5,0.0,12.8,346.0
5898,18,2015,9,3,75.8,81.0,69.6,0.0,9.7,152.0
5899,19,2015,9,3,74.6,85.0,69.7,0.0,5.8,10.0
5900,20,2015,9,3,74.6,85.0,69.7,0.0,3.8,0.0
5901,21,2015,9,3,75.1,85.0,70.3,0.0,3.0,0.0
5902,22,2015,9,3,74.2,86.0,69.7,0.0,5.9,0.0
5903,23,2015,9,3,73.3,86.0,68.8,0.0,5.9,0.0
5904,0,2015,9,4,73.0,85.0,68.2,0.0,6.5,0.0
5905,1,2015,9,4,72.3,87.0,68.2,0.0,6.0,0.0
5906,2,2015,9,4,71.9,86.0,67.4,0.0,7.1,0.0
5907,3,2015,9,4,72.1,85.0,67.4,0.0,7.9,0.0
5908,4,2015,9,4,71.4,85.0,66.7,0.0,7.1,0.0
5909,5,2015,9,4,72.1,87.0,68.0,0.0,7.4,0.0
5910,6,2015,9,4,72.2,84.0,67.1,0.0,7.4,0.0
5911,7,2015,9,4,72.3,84.0,67.2,0.0,4.8,0.0
5912,8,2015,9,4,71.2,82.0,65.4,0.0,5.3,0.0
5913,9,2015,9,4,73.1,85.0,68.3,0.0,5.7,64.0
5914,10,2015,9,4,76.3,78.0,68.9,0.0,7.9,387.0
5915,11,2015,9,4,76.4,75.0,67.9,0.0,9.0,301.0
5916,12,2015,9,4,77.8,69.0,66.8,0.0,10.4,706.0
5917,13,2015,9,4,78.6,75.0,70.0,0.0,10.8,801.0
5918,14,2015,9,4,79.0,69.0,67.9,0.0,10.6,379.0
5919,15,2015,9,4,80.7,66.0,68.3,0.0,11.2,684.0
5920,16,2015,9,4,80.6,66.0,68.2,0.0,10.6,595.0
5921,17,2015,9,4,79.3,68.0,67.8,0.0,10.2,433.0
5922,18,2015,9,4,78.7,68.0,67.2,0.0,8.2,187.0
5923,19,2015,9,4,75.7,80.0,69.1,0.0,5.0,13.0
5924,20,2015,9,4,75.6,85.0,70.8,0.0,1.8,0.0
5925,21,2015,9,4,75.4,87.0,71.2,0.0,1.2,0.0
5926,22,2015,9,4,74.6,90.0,71.4,0.0,2.2,0.0
5927,23,2015,9,4,74.4,88.0,70.6,0.0,2.3,0.0
5928,0,2015,9,5,73.2,90.0,70.1,0.0,3.6,0.0
5929,1,2015,9,5,72.6,93.0,70.4,0.0,5.2,0.0
5930,2,2015,9,5,72.3,92.0,69.8,0.0,4.1,0.0
5931,3,2015,9,5,72.4,91.0,69.6,0.0,2.7,0.0
5932,4,2015,9,5,72.0,91.0,69.3,0.0,1.8,0.0
5933,5,2015,9,5,72.4,87.0,68.3,0.0,3.7,0.0
5934,6,2015,9,5,72.2,88.0,68.5,0.0,2.8,0.0
5935,7,2015,9,5,72.0,87.0,67.9,0.0,2.4,0.0
5936,8,2015,9,5,72.1,87.0,68.0,0.0,2.2,0.0
5937,9,2015,9,5,74.2,92.0,71.7,0.0,1.6,164.0
5938,10,2015,9,5,77.5,86.0,73.0,0.0,6.9,367.0
5939,11,2015,9,5,78.7,80.0,72.0,0.0,9.9,528.0
5940,12,2015,9,5,79.8,75.0,71.1,0.0,10.4,717.0
5941,13,2015,9,5,81.4,65.0,68.5,0.0,12.1,615.0
5942,14,2015,9,5,82.5,66.0,70.0,0.0,11.1,642.0
5943,15,2015,9,5,83.2,66.0,70.7,0.0,11.7,725.0
5944,16,2015,9,5,83.0,64.0,69.6,0.0,12.3,613.0
5945,17,2015,9,5,81.9,69.0,70.8,0.0,12.7,453.0
5946,18,2015,9,5,80.1,73.0,70.7,0.0,12.5,204.0
5947,19,2015,9,5,78.2,76.0,70.0,0.0,9.8,14.0
5948,20,2015,9,5,76.8,82.0,70.9,0.0,5.5,0.0
5949,21,2015,9,5,77.3,81.0,71.0,0.0,4.3,0.0
5950,22,2015,9,5,75.5,91.0,72.7,0.0,3.6,0.0
5951,23,2015,9,5,75.0,89.0,71.5,0.0,4.3,0.0
5952,0,2015,9,6,74.8,90.0,71.7,0.0,4.3,0.0
5953,1,2015,9,6,74.4,91.0,71.6,0.0,6.5,0.0
5954,2,2015,9,6,74.6,90.0,71.4,0.0,7.4,0.0
5955,3,2015,9,6,74.1,91.0,71.3,0.0,4.5,0.0
5956,4,2015,9,6,71.8,87.0,67.7,0.154,8.1,0.0
5957,5,2015,9,6,71.0,91.0,68.3,0.0,6.1,0.0
5958,6,2015,9,6,71.4,92.0,69.0,0.0,6.7,0.0
5959,7,2015,9,6,71.1,92.0,68.7,0.0,6.1,0.0
5960,8,2015,9,6,70.2,92.0,67.8,0.0,8.7,0.0
5961,9,2015,9,6,68.8,87.0,64.8,0.0,7.5,100.0
5962,10,2015,9,6,69.2,87.0,65.1,0.0,10.4,221.0
5963,11,2015,9,6,71.3,77.0,63.7,0.0,11.2,426.0
5964,12,2015,9,6,72.8,69.0,62.0,0.0,10.7,728.0
5965,13,2015,9,6,73.7,68.0,62.5,0.0,12.9,608.0
5966,14,2015,9,6,72.0,62.0,58.3,0.0,15.4,215.0
5967,15,2015,9,6,72.8,57.0,56.7,0.0,15.5,204.0
5968,16,2015,9,6,71.6,60.0,57.0,0.0,15.9,255.0
5969,17,2015,9,6,71.7,54.0,54.1,0.0,15.1,430.0
5970,18,2015,9,6,70.5,60.0,55.9,0.0,13.3,231.0
5971,19,2015,9,6,67.5,57.0,51.8,0.0,11.7,15.0
5972,20,2015,9,6,65.3,68.0,54.5,0.0,8.7,0.0
5973,21,2015,9,6,64.6,67.0,53.4,0.0,8.9,0.0
5974,22,2015,9,6,63.1,71.0,53.6,0.0,6.1,0.0
5975,23,2015,9,6,62.3,78.0,55.4,0.0,6.0,0.0
5976,0,2015,9,7,61.9,82.0,56.3,0.0,4.7,0.0
5977,1,2015,9,7,62.0,81.0,56.1,0.0,7.2,0.0
5978,2,2015,9,7,62.1,84.0,57.2,0.0,6.5,0.0
5979,3,2015,9,7,61.1,83.0,55.8,0.0,6.7,0.0
5980,4,2015,9,7,59.3,82.0,53.8,0.0,9.8,0.0
5981,5,2015,9,7,57.5,81.0,51.7,0.0,8.9,0.0
5982,6,2015,9,7,55.9,80.0,49.8,0.0,6.7,0.0
5983,7,2015,9,7,55.1,84.0,50.4,0.0,4.3,0.0
5984,8,2015,9,7,55.2,84.0,50.5,0.0,5.6,0.0
5985,9,2015,9,7,58.2,82.0,52.7,0.0,5.3,185.0
5986,10,2015,9,7,61.0,64.0,48.7,0.0,10.8,419.0
5987,11,2015,9,7,63.7,63.0,50.8,0.0,11.4,611.0
5988,12,2015,9,7,65.5,60.0,51.2,0.0,11.5,767.0
