,temperature_2m,relativehumidity_2m,dewpoint_2m,precipitation,windspeed_10m,shortwave_radiation,time_local,year,month,day
10738,87.4,75.0,78.5,0.0,13.5,460.0,10,2016,03,23
10739,89.7,73.0,79.9,0.0,15.1,734.0,11,2016,03,23
10740,91.1,65.0,77.7,0.0,17.8,737.0,12,2016,03,23
10741,90.1,69.0,78.6,0.0,17.1,519.0,13,2016,03,23
10742,90.5,67.0,78.0,0.0,17.6,205.0,14,2016,03,23
10743,92.0,63.0,77.6,0.0,17.2,548.0,15,2016,03,23
10744,90.6,65.0,77.2,0.0,15.7,159.0,16,2016,03,23
10745,91.2,68.0,79.2,0.0,14.7,347.0,17,2016,03,23
10746,90.8,67.0,78.4,0.0,14.5,309.0,18,2016,03,23
10747,89.9,65.0,76.6,0.0,11.4,83.0,19,2016,03,23
10748,88.1,69.0,76.7,0.0,9.3,0.0,20,2016,03,23
10749,87.8,72.0,77.6,0.0,7.9,0.0,21,2016,03,23
10750,86.6,76.0,78.1,0.0,7.5,0.0,22,2016,03,23
10751,84.6,82.0,78.5,0.0,6.1,0.0,23,2016,03,23
10752,84.4,85.0,79.4,0.0,5.9,0.0,00,2016,03,24
10753,83.7,84.0,78.4,0.0,6.6,0.0,01,2016,03,24
10754,83.4,84.0,78.0,0.0,4.7,0.0,02,2016,03,24
10755,83.0,88.0,79.1,0.0,6.4,0.0,03,2016,03,24
10756,83.1,88.0,79.2,0.0,5.3,0.0,04,2016,03,24
10757,80.7,86.0,76.1,0.157,5.4,0.0,05,2016,03,24
10758,82.7,84.0,77.4,0.0,5.2,0.0,06,2016,03,24
10759,82.4,88.0,78.5,0.0,2.8,0.0,07,2016,03,24
10760,83.4,89.0,79.8,0.0,4.0,148.0,08,2016,03,24
10761,85.4,85.0,80.3,0.0,5.4,374.0,09,2016,03,24
10762,87.2,82.0,81.0,0.0,5.2,489.0,10,2016,03,24
10763,89.4,74.0,80.0,0.0,7.1,574.0,11,2016,03,24
10764,91.8,67.0,79.3,0.0,7.4,552.0,12,2016,03,24
10765,93.2,64.0,79.2,0.0,7.3,702.0,13,2016,03,24
10766,97.2,45.0,72.4,0.0,9.0,775.0,14,2016,03,24
10767,96.3,48.0,73.5,0.0,10.8,585.0,15,2016,03,24
10768,92.4,58.0,75.5,0.0,10.3,391.0,16,2016,03,24
10769,94.0,53.0,74.3,0.0,9.7,94.0,17,2016,03,24
10770,88.4,65.0,75.1,0.0,9.3,225.0,18,2016,03,24
10771,80.0,90.0,76.8,0.016,5.0,9.0,19,2016,03,24
10772,79.3,89.0,75.8,0.0,2.3,0.0,20,2016,03,24
10773,79.3,92.0,76.8,0.0,0.9,0.0,21,2016,03,24
10774,80.2,89.0,76.7,0.0,2.7,0.0,22,2016,03,24
10775,80.6,86.0,76.0,0.0,4.0,0.0,23,2016,03,24
10776,79.4,90.0,76.2,0.0,3.0,0.0,00,2016,03,25
10777,78.8,94.0,76.9,0.0,0.3,0.0,01,2016,03,25
10778,78.5,94.0,76.6,0.0,0.2,0.0,02,2016,03,25
10779,78.3,92.0,75.8,0.0,1.3,0.0,03,2016,03,25
10780,78.5,93.0,76.3,0.0,1.4,0.0,04,2016,03,25
10781,78.2,91.0,75.4,0.0,1.8,0.0,05,2016,03,25
10782,78.5,89.0,75.0,0.0,2.4,0.0,06,2016,03,25
10783,78.8,89.0,75.3,0.0,2.2,0.0,07,2016,03,25
10784,80.4,89.0,76.9,0.0,2.3,154.0,08,2016,03,25
10785,84.8,84.0,79.4,0.0,4.5,379.0,09,2016,03,25
10786,88.4,76.0,79.9,0.0,3.5,588.0,10,2016,03,25
10787,89.9,73.0,80.1,0.0,5.8,784.0,11,2016,03,25
10788,93.5,57.0,75.9,0.0,4.8,854.0,12,2016,03,25
10789,94.1,54.0,74.9,0.0,6.4,914.0,13,2016,03,25
10790,94.4,48.0,71.7,0.0,3.0,682.0,14,2016,03,25
10791,90.1,68.0,78.1,0.0,4.3,730.0,15,2016,03,25
10792,88.0,76.0,79.4,0.0,7.4,727.0,16,2016,03,25
10793,89.3,72.0,79.1,0.0,5.2,548.0,17,2016,03,25
10794,88.9,76.0,80.3,0.0,2.2,282.0,18,2016,03,25
10795,82.4,80.0,75.6,0.185,5.4,5.0,19,2016,03,25
10796,82.5,82.0,76.4,0.0,4.4,0.0,20,2016,03,25
10797,82.3,84.0,77.0,0.0,3.6,0.0,21,2016,03,25
10798,82.9,85.0,77.9,0.0,3.0,0.0,22,2016,03,25
10799,82.7,86.0,78.1,0.0,5.2,0.0,23,2016,03,25
10800,76.9,94.0,75.0,0.0,14.1,0.0,00,2016,03,26
10801,75.8,93.0,73.6,0.0,6.0,0.0,01,2016,03,26
10802,75.5,92.0,73.1,0.0,1.8,0.0,02,2016,03,26
10803,75.7,92.0,73.2,0.0,3.0,0.0,03,2016,03,26
10804,75.3,92.0,72.8,0.0,0.2,0.0,04,2016,03,26
10805,75.5,89.0,72.1,0.0,2.1,0.0,05,2016,03,26
10806,75.2,94.0,73.3,0.0,2.5,0.0,06,2016,03,26
10807,76.3,92.0,73.8,0.0,3.3,0.0,07,2016,03,26
10808,77.6,92.0,75.1,0.0,4.5,147.0,08,2016,03,26
10809,81.1,90.0,77.9,0.0,4.3,268.0,09,2016,03,26
10810,84.8,80.0,78.0,0.0,5.9,285.0,10,2016,03,26
10811,83.0,81.0,76.6,0.0,5.0,68.0,11,2016,03,26
10812,79.1,88.0,75.2,0.0,9.5,46.0,12,2016,03,26
10813,80.3,88.0,76.4,0.0,7.0,142.0,13,2016,03,26
10814,84.5,78.0,76.8,0.0,6.7,950.0,14,2016,03,26
10815,86.8,69.0,75.4,0.0,8.7,740.0,15,2016,03,26
10816,86.7,67.0,74.4,0.0,8.6,740.0,16,2016,03,26
10817,85.9,63.0,71.8,0.0,10.3,474.0,17,2016,03,26
10818,84.0,68.0,72.3,0.0,7.3,94.0,18,2016,03,26
10819,82.7,76.0,74.4,0.0,5.8,88.0,19,2016,03,26
10820,82.1,77.0,74.2,0.0,5.1,0.0,20,2016,03,26
10821,81.1,73.0,71.6,0.0,5.5,0.0,21,2016,03,26
10822,80.9,76.0,72.7,0.0,4.5,0.0,22,2016,03,26
10823,81.2,79.0,74.1,0.0,4.3,0.0,23,2016,03,26
10824,79.0,75.0,70.4,0.0,3.8,0.0,00,2016,03,27
10825,78.4,83.0,72.8,0.0,3.7,0.0,01,2016,03,27
10826,78.2,75.0,69.6,0.0,5.1,0.0,02,2016,03,27
10827,77.3,79.0,70.2,0.0,0.7,0.0,03,2016,03,27
10828,77.8,76.0,69.6,0.0,3.0,0.0,04,2016,03,27
10829,77.8,82.0,71.9,0.0,1.1,0.0,05,2016,03,27
10830,77.3,79.0,70.3,0.0,3.0,0.0,06,2016,03,27
10831,76.4,82.0,70.4,0.0,4.7,0.0,07,2016,03,27
10832,77.8,78.0,70.4,0.0,4.6,155.0,08,2016,03,27
10833,80.6,77.0,72.7,0.0,4.9,388.0,09,2016,03,27
10834,82.8,65.0,69.9,0.0,7.9,100.0,10,2016,03,27
10835,85.4,63.0,71.4,0.0,9.4,590.0,11,2016,03,27
10836,86.0,61.0,71.0,0.0,10.4,849.0,12,2016,03,27
10837,86.7,53.0,67.5,0.0,11.9,430.0,13,2016,03,27
10838,89.6,47.0,66.7,0.0,11.7,633.0,14,2016,03,27
10839,89.6,53.0,70.2,0.0,11.9,884.0,15,2016,03,27
10840,88.6,58.0,71.9,0.0,9.2,592.0,16,2016,03,27
10841,87.5,62.0,72.9,0.0,13.4,461.0,17,2016,03,27
10842,85.4,68.0,73.6,0.028,11.6,32.0,18,2016,03,27
10843,85.3,59.0,69.3,0.0,7.9,90.0,19,2016,03,27
10844,83.4,69.0,72.1,0.0,5.9,0.0,20,2016,03,27
10845,83.0,69.0,71.8,0.0,6.3,0.0,21,2016,03,27
10846,84.1,63.0,70.1,0.0,4.2,0.0,22,2016,03,27
10847,81.8,72.0,71.8,0.0,9.1,0.0,23,2016,03,27
10848,81.6,71.0,71.3,0.0,8.1,0.0,00,2016,03,28
10849,80.1,77.0,72.3,0.0,6.8,0.0,01,2016,03,28
10850,81.0,70.0,70.3,0.0,6.0,0.0,02,2016,03,28
10851,78.6,77.0,70.8,0.0,7.9,0.0,03,2016,03,28
10852,79.7,78.0,72.2,0.0,4.2,0.0,04,2016,03,28
10853,78.8,75.0,70.2,0.0,5.1,0.0,05,2016,03,28
10854,79.2,78.0,71.8,0.0,4.8,0.0,06,2016,03,28
10855,79.8,75.0,71.1,0.0,3.9,0.0,07,2016,03,28
10856,81.6,78.0,74.0,0.0,4.3,148.0,08,2016,03,28
10857,83.9,72.0,73.9,0.0,6.8,377.0,09,2016,03,28
10858,85.4,67.0,73.2,0.0,9.4,307.0,10,2016,03,28
10859,88.3,55.0,70.1,0.0,9.9,599.0,11,2016,03,28
10860,88.0,66.0,75.2,0.0,9.7,910.0,12,2016,03,28
10861,87.9,59.0,71.8,0.0,9.2,735.0,13,2016,03,28
10862,88.7,59.0,72.5,0.0,11.0,635.0,14,2016,03,28
10863,89.0,57.0,71.8,0.0,10.3,384.0,15,2016,03,28
10864,87.2,58.0,70.7,0.0,9.0,618.0,16,2016,03,28
10865,87.8,51.0,67.4,0.0,9.8,546.0,17,2016,03,28
10866,86.8,55.0,68.7,0.0,9.1,223.0,18,2016,03,28
10867,85.2,63.0,71.2,0.0,8.1,83.0,19,2016,03,28
10868,83.6,74.0,74.5,0.0,6.1,0.0,20,2016,03,28
10869,84.5,72.0,74.5,0.0,6.3,0.0,21,2016,03,28
10870,81.8,86.0,77.2,0.0,3.4,0.0,22,2016,03,28
10871,80.8,82.0,74.8,0.0,3.8,0.0,23,2016,03,28
10872,80.7,79.0,73.6,0.0,5.2,0.0,00,2016,03,29
10873,79.1,85.0,74.2,0.0,4.1,0.0,01,2016,03,29
10874,80.0,80.0,73.3,0.0,4.8,0.0,02,2016,03,29
10875,79.1,82.0,73.1,0.0,3.9,0.0,03,2016,03,29
10876,78.8,82.0,72.8,0.0,3.7,0.0,04,2016,03,29
10877,78.4,83.0,72.8,0.0,3.2,0.0,05,2016,03,29
10878,79.1,79.0,72.0,0.0,3.7,0.0,06,2016,03,29
10879,79.0,78.0,71.5,0.0,1.9,0.0,07,2016,03,29
10880,80.2,78.0,72.7,0.0,2.5,156.0,08,2016,03,29
10881,84.5,68.0,72.7,0.0,4.6,386.0,09,2016,03,29
10882,85.7,68.0,73.9,0.0,6.5,605.0,10,2016,03,29
10883,88.2,59.0,72.1,0.0,6.3,780.0,11,2016,03,29
10884,89.6,53.0,70.2,0.0,5.7,673.0,12,2016,03,29
10885,89.9,55.0,71.5,0.0,8.6,725.0,13,2016,03,29
10886,91.0,46.0,67.4,0.0,9.3,695.0,14,2016,03,29
10887,90.1,57.0,72.8,0.0,10.7,585.0,15,2016,03,29
10888,89.0,59.0,72.9,0.0,9.7,513.0,16,2016,03,29
10889,90.1,51.0,69.6,0.0,9.3,341.0,17,2016,03,29
10890,86.8,63.0,72.7,0.0,8.2,265.0,18,2016,03,29
10891,85.7,64.0,72.1,0.0,7.9,85.0,19,2016,03,29
10892,84.7,64.0,71.2,0.0,6.2,0.0,20,2016,03,29
10893,84.3,66.0,71.7,0.0,4.7,0.0,21,2016,03,29
10894,83.3,69.0,72.0,0.0,4.5,0.0,22,2016,03,29
10895,82.7,71.0,72.3,0.0,3.8,0.0,23,2016,03,29
10896,82.7,67.0,70.7,0.0,4.6,0.0,00,2016,03,30
10897,82.3,67.0,70.2,0.0,6.0,0.0,01,2016,03,30
10898,81.7,70.0,70.9,0.0,5.0,0.0,02,2016,03,30
10899,80.0,81.0,73.7,0.0,2.0,0.0,03,2016,03,30
10900,80.0,78.0,72.5,0.0,2.4,0.0,04,2016,03,30
10901,79.8,70.0,69.1,0.0,1.1,0.0,05,2016,03,30
10902,78.2,77.0,70.3,0.0,2.1,0.0,06,2016,03,30
10903,78.8,79.0,71.7,0.0,2.2,0.0,07,2016,03,30
10904,80.0,81.0,73.7,0.0,2.5,148.0,08,2016,03,30
10905,83.2,73.0,73.6,0.0,2.8,368.0,09,2016,03,30
10906,86.1,65.0,72.9,0.0,5.3,580.0,10,2016,03,30
10907,87.7,59.0,71.6,0.0,4.1,779.0,11,2016,03,30
10908,87.6,60.0,72.0,0.0,3.0,910.0,12,2016,03,30
10909,88.4,57.0,71.2,0.0,6.2,883.0,13,2016,03,30
10910,89.5,54.0,70.7,0.0,8.0,901.0,14,2016,03,30
10911,90.8,44.0,65.8,0.0,7.4,862.0,15,2016,03,30
10912,89.8,51.0,69.2,0.0,8.6,738.0,16,2016,03,30
10913,89.2,45.0,65.1,0.0,9.8,543.0,17,2016,03,30
10914,89.0,45.0,64.9,0.0,8.8,309.0,18,2016,03,30
10915,84.5,53.0,65.5,0.0,5.9,72.0,19,2016,03,30
10916,83.6,60.0,68.2,0.0,2.7,0.0,20,2016,03,30
10917,81.3,69.0,70.2,0.0,2.7,0.0,21,2016,03,30
10918,82.7,64.0,69.3,0.0,1.6,0.0,22,2016,03,30
10919,82.1,60.0,66.9,0.0,4.7,0.0,23,2016,03,30
10920,79.1,68.0,67.7,0.0,6.0,0.0,00,2016,03,31
10921,79.9,78.0,72.4,0.0,6.1,0.0,01,2016,03,31
10922,80.7,77.0,72.8,0.0,4.5,0.0,02,2016,03,31
10923,80.3,74.0,71.3,0.0,2.6,0.0,03,2016,03,31
10924,79.7,73.0,70.3,0.0,2.2,0.0,04,2016,03,31
10925,78.0,80.0,71.3,0.0,0.3,0.0,05,2016,03,31
10926,78.2,82.0,72.2,0.0,2.3,0.0,06,2016,03,31
10927,79.2,81.0,72.9,0.0,2.7,0.0,07,2016,03,31
10928,80.0,80.0,73.3,0.0,2.1,105.0,08,2016,03,31
10929,81.7,83.0,76.0,0.0,3.6,281.0,09,2016,03,31
10930,84.5,75.0,75.7,0.0,3.0,591.0,10,2016,03,31
10931,86.6,72.0,76.5,0.0,1.3,760.0,11,2016,03,31
10932,89.7,55.0,71.4,0.0,1.9,757.0,12,2016,03,31
10933,90.6,59.0,74.3,0.0,7.4,798.0,13,2016,03,31
10934,89.3,58.0,72.6,0.0,8.8,579.0,14,2016,03,31
10935,90.8,55.0,72.4,0.0,8.0,717.0,15,2016,03,31
10936,90.1,54.0,71.2,0.0,9.9,658.0,16,2016,03,31
10937,88.2,60.0,72.6,0.0,9.0,519.0,17,2016,03,31
10938,87.2,63.0,73.0,0.0,8.3,275.0,18,2016,03,31
10939,85.2,64.0,71.6,0.0,8.1,72.0,19,2016,03,31
10940,84.5,67.0,72.4,0.0,6.4,0.0,20,2016,03,31
10941,84.5,69.0,73.3,0.0,5.4,0.0,21,2016,03,31
10942,82.3,72.0,72.4,0.0,3.2,0.0,22,2016,03,31
10943,82.5,71.0,72.1,0.0,3.1,0.0,23,2016,03,31
10944,80.6,79.0,73.5,0.0,3.7,0.0,00,2016,04,01
10945,81.0,77.0,73.1,0.0,2.7,0.0,01,2016,04,01
10946,80.4,77.0,72.5,0.0,2.9,0.0,02,2016,04,01
10947,80.5,69.0,69.4,0.0,1.3,0.0,03,2016,04,01
10948,80.4,69.0,69.3,0.0,2.9,0.0,04,2016,04,01
10949,78.0,80.0,71.3,0.0,3.2,0.0,05,2016,04,01
10950,78.5,78.0,71.1,0.0,2.9,0.0,06,2016,04,01
10951,77.2,86.0,72.6,0.0,1.8,0.0,07,2016,04,01
10952,79.4,85.0,74.5,0.0,0.4,112.0,08,2016,04,01
10953,82.5,79.0,75.3,0.0,3.4,375.0,09,2016,04,01
10954,85.7,65.0,72.6,0.0,0.7,525.0,10,2016,04,01
10955,88.2,60.0,72.6,0.0,1.1,708.0,11,2016,04,01
10956,89.9,54.0,71.0,0.0,5.0,900.0,12,2016,04,01
10957,90.4,54.0,71.5,0.0,6.1,874.0,13,2016,04,01
10958,90.7,54.0,71.7,0.0,6.0,772.0,14,2016,04,01
10959,89.1,64.0,75.4,0.0,9.0,569.0,15,2016,04,01
10960,89.5,59.0,73.3,0.0,8.1,716.0,16,2016,04,01
10961,88.7,58.0,72.0,0.0,9.6,523.0,17,2016,04,01
10962,87.4,57.0,70.3,0.0,10.9,293.0,18,2016,04,01
10963,84.6,65.0,71.6,0.0,8.1,70.0,19,2016,04,01
10964,82.7,68.0,71.1,0.0,3.8,0.0,20,2016,04,01
10965,84.0,68.0,72.3,0.0,1.2,0.0,21,2016,04,01
10966,82.7,71.0,72.4,0.0,4.2,0.0,22,2016,04,01
10967,83.4,67.0,71.3,0.0,2.3,0.0,23,2016,04,01
10968,81.6,72.0,71.7,0.0,1.7,0.0,00,2016,04,02
10969,79.9,77.0,72.0,0.0,3.8,0.0,01,2016,04,02
10970,79.9,76.0,71.6,0.0,2.7,0.0,02,2016,04,02
10971,79.1,80.0,72.4,0.016,2.2,0.0,03,2016,04,02
10972,79.1,82.0,73.2,0.0,2.9,0.0,04,2016,04,02
10973,78.9,84.0,73.6,0.0,2.6,0.0,05,2016,04,02
10974,78.3,86.0,73.8,0.0,1.9,0.0,06,2016,04,02
10975,78.8,88.0,74.9,0.0,1.4,0.0,07,2016,04,02
10976,80.0,87.0,75.7,0.0,3.0,133.0,08,2016,04,02
10977,84.1,80.0,77.3,0.0,1.8,367.0,09,2016,04,02
10978,85.7,76.0,77.3,0.0,2.1,403.0,10,2016,04,02
10979,87.3,70.0,76.3,0.0,3.2,631.0,11,2016,04,02
10980,87.3,69.0,75.9,0.0,6.1,448.0,12,2016,04,02
10981,90.1,66.0,77.2,0.0,6.4,909.0,13,2016,04,02
10982,81.8,84.0,76.4,0.0,10.9,453.0,14,2016,04,02
10983,82.3,87.0,78.0,0.0,6.0,623.0,15,2016,04,02
10984,82.7,75.0,74.0,0.0,4.5,89.0,16,2016,04,02
10985,83.3,78.0,75.7,0.0,4.1,155.0,17,2016,04,02
10986,84.1,65.0,71.1,0.0,4.3,142.0,18,2016,04,02
10987,84.5,72.0,74.4,0.0,2.4,63.0,19,2016,04,02
10988,83.7,78.0,76.1,0.0,3.7,0.0,20,2016,04,02
10989,83.6,74.0,74.4,0.0,1.3,0.0,21,2016,04,02
10990,82.7,76.0,74.3,0.0,2.6,0.0,22,2016,04,02
10991,81.5,81.0,75.1,0.0,2.0,0.0,23,2016,04,02
10992,80.7,86.0,76.1,0.0,1.9,0.0,00,2016,04,03
10993,80.5,85.0,75.6,0.0,0.9,0.0,01,2016,04,03
10994,80.0,88.0,76.2,0.0,1.1,0.0,02,2016,04,03
10995,80.0,89.0,76.4,0.0,0.4,0.0,03,2016,04,03
10996,79.3,95.0,77.8,0.0,2.7,0.0,04,2016,04,03
10997,79.3,93.0,77.1,0.0,1.3,0.0,05,2016,04,03
10998,79.6,92.0,77.1,0.0,1.4,0.0,06,2016,04,03
10999,80.0,89.0,76.4,0.0,2.9,0.0,07,2016,04,03
11000,80.9,87.0,76.7,0.0,3.3,141.0,08,2016,04,03
11001,83.5,84.0,78.1,0.0,4.2,369.0,09,2016,04,03
11002,86.3,80.0,79.4,0.0,0.5,430.0,10,2016,04,03
11003,87.1,73.0,77.4,0.0,4.0,382.0,11,2016,04,03
11004,89.7,65.0,76.3,0.0,2.0,576.0,12,2016,04,03
11005,89.5,68.0,77.5,0.0,3.2,638.0,13,2016,04,03
11006,85.4,79.0,78.1,0.0,6.5,580.0,14,2016,04,03
11007,80.1,91.0,77.3,0.894,2.8,117.0,15,2016,04,03
11008,85.6,74.0,76.4,0.0,5.2,698.0,16,2016,04,03
11009,86.5,75.0,77.7,0.0,6.2,507.0,17,2016,04,03
11010,84.8,76.0,76.4,0.0,4.9,64.0,18,2016,04,03
11011,82.7,79.0,75.6,0.283,6.9,11.0,19,2016,04,03
11012,83.0,85.0,78.0,0.0,4.0,0.0,20,2016,04,03
11013,83.7,82.0,77.6,0.0,2.6,0.0,21,2016,04,03
11014,83.6,80.0,76.8,0.0,0.5,0.0,22,2016,04,03
11015,83.0,81.0,76.6,0.0,1.6,0.0,23,2016,04,03
11016,82.3,81.0,75.9,0.0,0.6,0.0,00,2016,04,04
11017,82.3,77.0,74.4,0.0,2.3,0.0,01,2016,04,04
11018,80.0,88.0,76.1,0.0,2.8,0.0,02,2016,04,04
11019,79.6,94.0,77.7,0.0,2.8,0.0,03,2016,04,04
11020,79.9,94.0,78.0,0.0,1.3,0.0,04,2016,04,04
11021,80.0,89.0,76.5,0.0,1.2,0.0,05,2016,04,04
11022,79.6,91.0,76.7,0.0,3.0,0.0,06,2016,04,04
11023,79.7,89.0,76.1,0.0,1.1,0.0,07,2016,04,04
11024,81.3,90.0,78.1,0.0,1.3,142.0,08,2016,04,04
11025,84.5,80.0,77.7,0.0,2.2,261.0,09,2016,04,04
11026,87.2,76.0,78.7,0.0,0.8,603.0,10,2016,04,04
11027,87.9,79.0,80.5,0.0,2.1,582.0,11,2016,04,04
11028,88.1,73.0,78.3,0.0,7.1,614.0,12,2016,04,04
11029,88.5,75.0,79.6,0.0,3.5,632.0,13,2016,04,04
11030,91.2,66.0,78.3,0.0,8.8,548.0,14,2016,04,04
11031,91.9,63.0,77.5,0.0,9.0,576.0,15,2016,04,04
11032,89.4,68.0,77.4,0.0,9.6,324.0,16,2016,04,04
11033,89.9,68.0,78.0,0.0,9.4,446.0,17,2016,04,04
11034,88.1,68.0,76.2,0.0,7.5,188.0,18,2016,04,04
11035,86.9,70.0,75.9,0.0,6.8,55.0,19,2016,04,04
11036,86.1,72.0,76.0,0.0,5.0,0.0,20,2016,04,04
11037,85.8,73.0,76.1,0.0,5.2,0.0,21,2016,04,04
11038,85.2,75.0,76.3,0.0,4.7,0.0,22,2016,04,04
11039,84.3,78.0,76.7,0.0,4.0,0.0,23,2016,04,04
11040,83.0,84.0,77.7,0.0,4.5,0.0,00,2016,04,05
11041,83.7,78.0,76.1,0.0,5.3,0.0,01,2016,04,05
11042,82.7,84.0,77.3,0.0,3.6,0.0,02,2016,04,05
11043,82.3,80.0,75.5,0.0,4.3,0.0,03,2016,04,05
11044,81.8,82.0,75.7,0.0,2.3,0.0,04,2016,04,05
11045,80.7,85.0,75.7,0.0,1.4,0.0,05,2016,04,05
11046,81.1,86.0,76.5,0.0,0.9,0.0,06,2016,04,05
11047,80.9,88.0,77.0,0.0,3.3,0.0,07,2016,04,05
11048,81.3,89.0,77.7,0.0,3.6,138.0,08,2016,04,05
11049,84.0,86.0,79.4,0.0,4.8,383.0,09,2016,04,05
11050,87.2,77.0,79.1,0.0,5.7,577.0,10,2016,04,05
11051,86.2,76.0,77.7,0.126,4.9,19.0,11,2016,04,05
11052,89.0,68.0,77.1,0.0,4.3,364.0,12,2016,04,05
11053,92.7,55.0,74.2,0.0,8.0,947.0,13,2016,04,05
11054,93.7,52.0,73.4,0.0,10.3,827.0,14,2016,04,05
11055,94.1,55.0,75.5,0.0,9.5,844.0,15,2016,04,05
11056,90.6,69.0,79.0,0.0,8.2,681.0,16,2016,04,05
11057,90.1,61.0,74.9,0.0,10.3,505.0,17,2016,04,05
11058,87.5,67.0,75.2,0.0,9.5,279.0,18,2016,04,05
11059,86.6,70.0,75.7,0.0,7.7,61.0,19,2016,04,05
11060,85.6,75.0,76.8,0.0,6.6,0.0,20,2016,04,05
11061,85.5,76.0,77.1,0.0,4.3,0.0,21,2016,04,05
11062,84.5,73.0,74.8,0.0,3.7,0.0,22,2016,04,05
11063,84.5,74.0,75.3,0.0,4.0,0.0,23,2016,04,05
11064,82.1,82.0,76.1,0.0,0.5,0.0,00,2016,04,06
11065,82.0,86.0,77.4,0.0,1.7,0.0,01,2016,04,06
11066,82.6,77.0,74.6,0.0,2.9,0.0,02,2016,04,06
11067,81.5,79.0,74.3,0.0,3.6,0.0,03,2016,04,06
11068,81.2,84.0,75.9,0.0,1.4,0.0,04,2016,04,06
11069,80.5,89.0,76.9,0.0,2.9,0.0,05,2016,04,06
11070,81.3,85.0,76.4,0.0,2.9,0.0,06,2016,04,06
11071,80.8,88.0,76.9,0.0,3.2,0.0,07,2016,04,06
11072,81.7,87.0,77.4,0.0,3.0,140.0,08,2016,04,06
11073,85.1,81.0,78.6,0.0,6.3,368.0,09,2016,04,06
11074,87.9,70.0,76.9,0.0,6.0,525.0,10,2016,04,06
11075,89.2,67.0,76.8,0.0,6.5,732.0,11,2016,04,06
11076,91.8,56.0,73.9,0.0,7.7,885.0,12,2016,04,06
11077,92.4,56.0,74.4,0.0,7.6,660.0,13,2016,04,06
11078,92.3,55.0,73.8,0.0,8.4,89.0,14,2016,04,06
11079,93.3,53.0,73.6,0.0,3.3,543.0,15,2016,04,06
11080,89.4,71.0,78.8,0.0,10.2,658.0,16,2016,04,06
11081,89.8,63.0,75.5,0.0,7.9,495.0,17,2016,04,06
11082,88.5,70.0,77.5,0.0,7.5,267.0,18,2016,04,06
11083,86.8,69.0,75.4,0.0,7.4,49.0,19,2016,04,06
11084,85.4,74.0,76.2,0.0,5.8,0.0,20,2016,04,06
11085,85.9,71.0,75.4,0.0,2.4,0.0,21,2016,04,06
11086,84.8,72.0,74.8,0.0,3.4,0.0,22,2016,04,06
11087,83.2,77.0,75.2,0.0,1.3,0.0,23,2016,04,06
11088,83.5,77.0,75.5,0.0,2.2,0.0,00,2016,04,07
11089,82.1,85.0,77.2,0.0,4.3,0.0,01,2016,04,07
11090,81.8,89.0,78.2,0.0,1.7,0.0,02,2016,04,07
11091,81.4,88.0,77.5,0.0,1.9,0.0,03,2016,04,07
11092,80.9,90.0,77.7,0.0,1.6,0.0,04,2016,04,07
11093,80.1,93.0,77.9,0.0,1.9,0.0,05,2016,04,07
11094,80.9,92.0,78.3,0.0,1.7,0.0,06,2016,04,07
11095,81.0,94.0,79.1,0.0,1.9,0.0,07,2016,04,07
11096,82.2,92.0,79.6,0.0,2.2,129.0,08,2016,04,07
11097,84.7,82.0,78.6,0.0,4.0,361.0,09,2016,04,07
11098,86.0,79.0,78.7,0.0,5.9,325.0,10,2016,04,07
11099,89.0,70.0,78.0,0.0,6.0,671.0,11,2016,04,07
11100,90.0,61.0,74.8,0.0,4.5,415.0,12,2016,04,07
11101,89.2,67.0,76.8,0.0,4.2,563.0,13,2016,04,07
11102,91.0,63.0,76.7,0.0,3.6,326.0,14,2016,04,07
11103,90.3,69.0,78.7,0.0,5.1,478.0,15,2016,04,07
11104,90.8,66.0,77.9,0.0,6.9,290.0,16,2016,04,07
11105,90.0,64.0,76.2,0.0,7.4,396.0,17,2016,04,07
11106,88.7,69.0,77.2,0.0,7.2,258.0,18,2016,04,07
11107,83.6,77.0,75.6,0.0,5.2,31.0,19,2016,04,07
11108,79.4,95.0,77.9,0.0,8.1,0.0,20,2016,04,07
11109,78.4,92.0,75.9,2.323,1.4,0.0,21,2016,04,07
11110,79.1,95.0,77.5,0.142,2.0,0.0,22,2016,04,07
11111,79.7,91.0,76.8,0.0,2.7,0.0,23,2016,04,07
11112,79.7,90.0,76.5,0.0,2.0,0.0,00,2016,04,08
11113,79.3,93.0,77.1,0.0,1.8,0.0,01,2016,04,08
11114,79.2,92.0,76.7,0.0,3.8,0.0,02,2016,04,08
11115,79.2,92.0,76.7,0.0,2.3,0.0,03,2016,04,08
11116,78.7,93.0,76.5,0.0,3.7,0.0,04,2016,04,08
11117,78.3,93.0,76.1,0.0,2.2,0.0,05,2016,04,08
11118,78.9,92.0,76.3,0.0,0.6,0.0,06,2016,04,08
11119,78.8,92.0,76.3,0.0,1.1,0.0,07,2016,04,08
11120,80.3,91.0,77.4,0.0,0.8,134.0,08,2016,04,08
11121,83.2,88.0,79.3,0.0,1.9,349.0,09,2016,04,08
11122,85.9,83.0,80.1,0.0,2.0,573.0,10,2016,04,08
11123,87.2,78.0,79.5,0.0,4.1,735.0,11,2016,04,08
11124,84.0,85.0,79.0,0.0,3.7,451.0,12,2016,04,08
