day,month,year,daily_high_temperature
24.0,6.0,2021.0,82.7
24.0,6.0,2022.0,89.1
24.0,6.0,2023.0,85.8
24.0,7.0,2015.0,91.8
24.0,7.0,2016.0,84.3
24.0,7.0,2017.0,88.2
24.0,7.0,2018.0,86.6
24.0,7.0,2019.0,88.2
24.0,7.0,2020.0,86.3
24.0,7.0,2021.0,84.8
24.0,7.0,2022.0,86.8
24.0,7.0,2023.0,91.9
24.0,8.0,2015.0,89.8
24.0,8.0,2016.0,85.5
24.0,8.0,2017.0,82.9
24.0,8.0,2018.0,84.6
24.0,8.0,2019.0,85.4
24.0,8.0,2020.0,87.5
24.0,8.0,2021.0,88.1
24.0,8.0,2022.0,87.0
24.0,8.0,2023.0,88.7
24.0,9.0,2015.0,83.9
24.0,9.0,2016.0,85.8
24.0,9.0,2017.0,85.6
24.0,9.0,2018.0,86.5
24.0,9.0,2019.0,84.6
24.0,9.0,2020.0,84.0
24.0,9.0,2021.0,85.5
24.0,9.0,2022.0,86.6
24.0,10.0,2015.0,81.8
24.0,10.0,2016.0,79.0
24.0,10.0,2017.0,80.9
24.0,10.0,2018.0,83.8
24.0,10.0,2019.0,84.6
24.0,10.0,2020.0,81.7
24.0,10.0,2021.0,82.3
24.0,10.0,2022.0,81.1
24.0,11.0,2015.0,73.3
24.0,11.0,2016.0,79.9
24.0,11.0,2017.0,79.2
24.0,11.0,2018.0,82.8
24.0,11.0,2019.0,81.5
24.0,11.0,2020.0,78.3
24.0,11.0,2021.0,73.1
24.0,11.0,2022.0,80.8
24.0,12.0,2015.0,81.5
24.0,12.0,2016.0,80.1
24.0,12.0,2017.0,79.1
24.0,12.0,2018.0,73.8
24.0,12.0,2019.0,72.3
24.0,12.0,2020.0,78.8
24.0,12.0,2021.0,75.8
24.0,12.0,2022.0,64.0
25.0,1.0,2015.0,67.0
25.0,1.0,2016.0,69.1
25.0,1.0,2017.0,77.3
25.0,1.0,2018.0,73.3
25.0,1.0,2019.0,69.2
25.0,1.0,2020.0,76.5
25.0,1.0,2021.0,77.7
25.0,1.0,2022.0,71.8
25.0,1.0,2023.0,81.0
25.0,2.0,2015.0,82.6
25.0,2.0,2016.0,70.7
25.0,2.0,2017.0,81.9
25.0,2.0,2018.0,79.8
25.0,2.0,2019.0,78.0
25.0,2.0,2020.0,81.3
25.0,2.0,2021.0,80.5
25.0,2.0,2022.0,79.5
25.0,2.0,2023.0,82.1
25.0,3.0,2015.0,84.6
25.0,3.0,2016.0,82.8
25.0,3.0,2017.0,77.2
25.0,3.0,2018.0,80.1
25.0,3.0,2019.0,79.7
25.0,3.0,2020.0,85.1
25.0,3.0,2021.0,83.7
25.0,3.0,2022.0,77.4
25.0,3.0,2023.0,82.0
25.0,4.0,2015.0,87.2
25.0,4.0,2016.0,79.5
25.0,4.0,2017.0,80.9
25.0,4.0,2018.0,82.8
25.0,4.0,2019.0,83.7
25.0,4.0,2020.0,89.6
25.0,4.0,2021.0,87.6
25.0,4.0,2022.0,80.9
25.0,4.0,2023.0,82.5
25.0,5.0,2015.0,85.8
25.0,5.0,2016.0,82.9
25.0,5.0,2017.0,82.8
25.0,5.0,2018.0,77.8
25.0,5.0,2019.0,83.0
25.0,5.0,2020.0,76.9
25.0,5.0,2021.0,83.1
25.0,5.0,2022.0,85.2
25.0,5.0,2023.0,80.6
25.0,6.0,2015.0,88.8
25.0,6.0,2016.0,88.0
25.0,6.0,2017.0,86.7
25.0,6.0,2018.0,84.1
25.0,6.0,2019.0,91.2
25.0,6.0,2020.0,88.2
25.0,6.0,2021.0,82.9
25.0,6.0,2022.0,87.1
25.0,6.0,2023.0,84.7
25.0,7.0,2015.0,85.3
25.0,7.0,2016.0,86.8
25.0,7.0,2017.0,88.1
25.0,7.0,2018.0,88.4
25.0,7.0,2019.0,88.2
25.0,7.0,2020.0,84.3
25.0,7.0,2021.0,86.2
25.0,7.0,2022.0,86.4
25.0,7.0,2023.0,90.2
25.0,8.0,2015.0,89.9
25.0,8.0,2016.0,86.8
25.0,8.0,2017.0,81.6
25.0,8.0,2018.0,83.7
25.0,8.0,2019.0,87.4
25.0,8.0,2020.0,88.0
25.0,8.0,2021.0,87.3
25.0,8.0,2022.0,86.8
25.0,8.0,2023.0,87.9
25.0,9.0,2015.0,85.9
25.0,9.0,2016.0,83.2
25.0,9.0,2017.0,87.9
25.0,9.0,2018.0,86.8
25.0,9.0,2019.0,84.8
25.0,9.0,2020.0,85.4
25.0,9.0,2021.0,84.7
25.0,9.0,2022.0,86.6
25.0,10.0,2015.0,82.2
25.0,10.0,2016.0,79.0
25.0,10.0,2017.0,76.7
25.0,10.0,2018.0,82.0
25.0,10.0,2019.0,84.4
25.0,10.0,2020.0,81.4
25.0,10.0,2021.0,82.8
25.0,10.0,2022.0,82.1
25.0,11.0,2015.0,76.4
25.0,11.0,2016.0,78.2
25.0,11.0,2017.0,75.0
25.0,11.0,2018.0,81.9
25.0,11.0,2019.0,76.2
25.0,11.0,2020.0,78.3
25.0,11.0,2021.0,75.1
25.0,11.0,2022.0,83.7
25.0,12.0,2015.0,80.5
25.0,12.0,2016.0,80.3
25.0,12.0,2017.0,79.4
25.0,12.0,2018.0,75.6
25.0,12.0,2019.0,77.7
25.0,12.0,2020.0,72.5
25.0,12.0,2021.0,77.4
25.0,12.0,2022.0,53.4
26.0,1.0,2015.0,73.6
26.0,1.0,2016.0,76.2
26.0,1.0,2017.0,81.8
26.0,1.0,2018.0,73.5
26.0,1.0,2019.0,67.4
26.0,1.0,2020.0,74.0
26.0,1.0,2021.0,81.3
26.0,1.0,2022.0,77.6
26.0,1.0,2023.0,79.5
26.0,2.0,2015.0,84.3
26.0,2.0,2016.0,70.9
26.0,2.0,2017.0,80.1
26.0,2.0,2018.0,80.5
26.0,2.0,2019.0,76.9
26.0,2.0,2020.0,82.7
26.0,2.0,2021.0,80.4
26.0,2.0,2022.0,79.0
26.0,2.0,2023.0,83.1
26.0,3.0,2015.0,83.3
26.0,3.0,2016.0,82.8
26.0,3.0,2017.0,78.8
26.0,3.0,2018.0,81.3
26.0,3.0,2019.0,82.5
26.0,3.0,2020.0,84.3
26.0,3.0,2021.0,82.9
26.0,3.0,2022.0,78.4
26.0,3.0,2023.0,83.4
26.0,4.0,2015.0,92.2
26.0,4.0,2016.0,79.9
26.0,4.0,2017.0,81.0
26.0,4.0,2018.0,82.5
26.0,4.0,2019.0,88.2
26.0,4.0,2020.0,84.2
26.0,4.0,2021.0,82.7
26.0,4.0,2022.0,81.7
26.0,4.0,2023.0,84.8
26.0,5.0,2015.0,85.4
26.0,5.0,2016.0,81.8
26.0,5.0,2017.0,87.0
26.0,5.0,2018.0,76.5
26.0,5.0,2019.0,84.8
26.0,5.0,2020.0,83.1
26.0,5.0,2021.0,83.7
26.0,5.0,2022.0,85.6
26.0,5.0,2023.0,81.4
26.0,6.0,2015.0,89.3
26.0,6.0,2016.0,86.8
26.0,6.0,2017.0,87.8
26.0,6.0,2018.0,86.4
26.0,6.0,2019.0,89.4
26.0,6.0,2020.0,87.4
26.0,6.0,2021.0,84.4
26.0,6.0,2022.0,86.3
26.0,6.0,2023.0,84.8
26.0,7.0,2015.0,86.4
26.0,7.0,2016.0,87.9
26.0,7.0,2017.0,87.7
26.0,7.0,2018.0,88.1
26.0,7.0,2019.0,86.7
26.0,7.0,2020.0,86.9
26.0,7.0,2021.0,86.1
26.0,7.0,2022.0,85.8
26.0,7.0,2023.0,87.1
26.0,8.0,2015.0,88.8
26.0,8.0,2016.0,87.2
26.0,8.0,2017.0,87.1
26.0,8.0,2018.0,86.4
26.0,8.0,2019.0,86.2
26.0,8.0,2020.0,85.3
26.0,8.0,2021.0,86.0
26.0,8.0,2022.0,89.1
26.0,8.0,2023.0,87.8
26.0,9.0,2015.0,86.1
26.0,9.0,2016.0,83.6
26.0,9.0,2017.0,85.0
26.0,9.0,2018.0,86.4
26.0,9.0,2019.0,85.3
26.0,9.0,2020.0,87.5
26.0,9.0,2021.0,84.5
26.0,9.0,2022.0,84.8
26.0,10.0,2015.0,81.8
26.0,10.0,2016.0,80.3
26.0,10.0,2017.0,73.9
26.0,10.0,2018.0,86.1
26.0,10.0,2019.0,84.6
26.0,10.0,2020.0,83.4
26.0,10.0,2021.0,85.6
26.0,10.0,2022.0,82.3
26.0,11.0,2015.0,77.8
26.0,11.0,2016.0,80.6
26.0,11.0,2017.0,76.9
26.0,11.0,2018.0,84.1
26.0,11.0,2019.0,77.2
26.0,11.0,2020.0,80.0
26.0,11.0,2021.0,77.1
26.0,11.0,2022.0,82.3
26.0,12.0,2015.0,80.3
26.0,12.0,2016.0,79.4
26.0,12.0,2017.0,78.1
26.0,12.0,2018.0,76.5
26.0,12.0,2019.0,77.4
26.0,12.0,2020.0,62.2
26.0,12.0,2021.0,78.4
26.0,12.0,2022.0,63.1
27.0,1.0,2015.0,70.2
27.0,1.0,2016.0,77.2
27.0,1.0,2017.0,80.1
27.0,1.0,2018.0,75.2
27.0,1.0,2019.0,74.7
27.0,1.0,2020.0,75.6
27.0,1.0,2021.0,83.0
27.0,1.0,2022.0,76.5
27.0,1.0,2023.0,70.3
27.0,2.0,2015.0,76.7
27.0,2.0,2016.0,69.1
27.0,2.0,2017.0,79.8
27.0,2.0,2018.0,79.9
27.0,2.0,2019.0,81.2
27.0,2.0,2020.0,74.1
27.0,2.0,2021.0,80.5
27.0,2.0,2022.0,80.0
27.0,2.0,2023.0,82.8
27.0,3.0,2015.0,87.3
27.0,3.0,2016.0,81.6
27.0,3.0,2017.0,79.1
27.0,3.0,2018.0,74.5
27.0,3.0,2019.0,79.2
27.0,3.0,2020.0,83.3
27.0,3.0,2021.0,82.5
27.0,3.0,2022.0,79.9
27.0,3.0,2023.0,84.2
27.0,4.0,2015.0,90.2
27.0,4.0,2016.0,81.4
27.0,4.0,2017.0,84.9
27.0,4.0,2018.0,82.3
27.0,4.0,2019.0,82.8
27.0,4.0,2020.0,83.6
27.0,4.0,2021.0,80.4
27.0,4.0,2022.0,83.2
27.0,4.0,2023.0,83.7
27.0,5.0,2015.0,83.3
27.0,5.0,2016.0,82.4
27.0,5.0,2017.0,89.3
27.0,5.0,2018.0,81.0
27.0,5.0,2019.0,84.4
27.0,5.0,2020.0,85.5
27.0,5.0,2021.0,84.7
27.0,5.0,2022.0,86.5
27.0,5.0,2023.0,83.6
27.0,6.0,2015.0,88.0
27.0,6.0,2016.0,86.8
27.0,6.0,2017.0,86.7
27.0,6.0,2018.0,86.6
27.0,6.0,2019.0,87.6
27.0,6.0,2020.0,87.8
27.0,6.0,2021.0,84.0
27.0,6.0,2022.0,84.4
27.0,6.0,2023.0,87.6
27.0,7.0,2015.0,90.0
27.0,7.0,2016.0,87.6
27.0,7.0,2017.0,87.4
27.0,7.0,2018.0,86.1
27.0,7.0,2019.0,87.3
27.0,7.0,2020.0,87.2
27.0,7.0,2021.0,87.8
27.0,7.0,2022.0,87.6
27.0,7.0,2023.0,84.5
27.0,8.0,2015.0,86.0
27.0,8.0,2016.0,85.5
27.0,8.0,2017.0,86.8
27.0,8.0,2018.0,85.2
27.0,8.0,2019.0,88.2
27.0,8.0,2020.0,88.5
27.0,8.0,2021.0,85.5
27.0,8.0,2022.0,87.9
27.0,8.0,2023.0,87.0
27.0,9.0,2015.0,86.9
27.0,9.0,2016.0,83.6
27.0,9.0,2017.0,85.0
27.0,9.0,2018.0,86.6
27.0,9.0,2019.0,85.5
27.0,9.0,2020.0,85.8
27.0,9.0,2021.0,85.2
27.0,9.0,2022.0,80.8
27.0,10.0,2015.0,83.4
27.0,10.0,2016.0,78.7
27.0,10.0,2017.0,78.3
27.0,10.0,2018.0,85.9
27.0,10.0,2019.0,85.8
27.0,10.0,2020.0,84.8
27.0,10.0,2021.0,86.4
27.0,10.0,2022.0,82.6
27.0,11.0,2015.0,78.0
27.0,11.0,2016.0,78.1
27.0,11.0,2017.0,77.5
27.0,11.0,2018.0,73.5
27.0,11.0,2019.0,81.7
27.0,11.0,2020.0,78.8
27.0,11.0,2021.0,75.0
27.0,11.0,2022.0,83.1
27.0,12.0,2015.0,79.7
27.0,12.0,2016.0,79.3
27.0,12.0,2017.0,78.9
27.0,12.0,2018.0,78.9
27.0,12.0,2019.0,78.6
27.0,12.0,2020.0,71.5
27.0,12.0,2021.0,79.0
27.0,12.0,2022.0,70.4
28.0,1.0,2015.0,67.3
28.0,1.0,2016.0,77.4
28.0,1.0,2017.0,71.2
28.0,1.0,2018.0,78.1
28.0,1.0,2019.0,68.4
28.0,1.0,2020.0,76.3
28.0,1.0,2021.0,74.3
28.0,1.0,2022.0,75.0
28.0,1.0,2023.0,75.8
28.0,2.0,2015.0,77.7
28.0,2.0,2016.0,71.2
28.0,2.0,2017.0,80.1
28.0,2.0,2018.0,78.6
28.0,2.0,2019.0,80.1
28.0,2.0,2020.0,67.4
28.0,2.0,2021.0,80.5
28.0,2.0,2022.0,81.7
28.0,2.0,2023.0,85.6
28.0,3.0,2015.0,73.5
28.0,3.0,2016.0,85.3
28.0,3.0,2017.0,81.9
28.0,3.0,2018.0,75.7
28.0,3.0,2019.0,75.6
28.0,3.0,2020.0,81.3
28.0,3.0,2021.0,83.7
28.0,3.0,2022.0,80.7
28.0,3.0,2023.0,84.2
28.0,4.0,2015.0,86.4
28.0,4.0,2016.0,84.5
28.0,4.0,2017.0,84.0
28.0,4.0,2018.0,82.3
28.0,4.0,2019.0,84.6
28.0,4.0,2020.0,80.6
28.0,4.0,2021.0,81.5
28.0,4.0,2022.0,84.2
28.0,4.0,2023.0,85.0
28.0,5.0,2015.0,81.8
28.0,5.0,2016.0,82.7
28.0,5.0,2017.0,91.6
28.0,5.0,2018.0,81.0
28.0,5.0,2019.0,84.1
28.0,5.0,2020.0,85.5
28.0,5.0,2021.0,85.1
28.0,5.0,2022.0,87.9
28.0,5.0,2023.0,87.0
28.0,6.0,2015.0,89.1
28.0,6.0,2016.0,86.9
28.0,6.0,2017.0,88.1
28.0,6.0,2018.0,87.0
28.0,6.0,2019.0,84.3
28.0,6.0,2020.0,88.5
28.0,6.0,2021.0,82.7
28.0,6.0,2022.0,84.5
28.0,6.0,2023.0,88.5
28.0,7.0,2015.0,92.0
28.0,7.0,2016.0,87.1
28.0,7.0,2017.0,87.9
28.0,7.0,2018.0,85.2
28.0,7.0,2019.0,85.8
28.0,7.0,2020.0,87.5
28.0,7.0,2021.0,87.3
28.0,7.0,2022.0,87.7
28.0,7.0,2023.0,84.2
28.0,8.0,2015.0,87.8
28.0,8.0,2016.0,84.3
28.0,8.0,2017.0,87.6
28.0,8.0,2018.0,84.6
28.0,8.0,2019.0,88.4
28.0,8.0,2020.0,88.7
28.0,8.0,2021.0,87.3
28.0,8.0,2022.0,85.0
28.0,8.0,2023.0,87.3
28.0,9.0,2015.0,85.4
28.0,9.0,2016.0,86.1
28.0,9.0,2017.0,84.6
28.0,9.0,2018.0,86.7
28.0,9.0,2019.0,86.3
28.0,9.0,2020.0,85.8
28.0,9.0,2021.0,84.1
28.0,9.0,2022.0,82.4
28.0,10.0,2015.0,81.6
28.0,10.0,2016.0,78.6
28.0,10.0,2017.0,78.3
28.0,10.0,2018.0,78.5
28.0,10.0,2019.0,85.7
28.0,10.0,2020.0,84.3
28.0,10.0,2021.0,83.7
28.0,10.0,2022.0,82.8
28.0,11.0,2015.0,78.5
28.0,11.0,2016.0,77.4
28.0,11.0,2017.0,78.7
28.0,11.0,2018.0,64.0
28.0,11.0,2019.0,82.1
28.0,11.0,2020.0,79.4
28.0,11.0,2021.0,75.3
28.0,11.0,2022.0,81.3
28.0,12.0,2015.0,81.1
28.0,12.0,2016.0,79.7
28.0,12.0,2017.0,77.8
28.0,12.0,2018.0,79.9
28.0,12.0,2019.0,78.4
28.0,12.0,2020.0,74.8
28.0,12.0,2021.0,77.0
28.0,12.0,2022.0,73.9
29.0,1.0,2015.0,69.7
29.0,1.0,2016.0,70.3
29.0,1.0,2017.0,65.7
29.0,1.0,2018.0,78.3
29.0,1.0,2019.0,67.6
29.0,1.0,2020.0,79.2
29.0,1.0,2021.0,70.2
29.0,1.0,2022.0,66.0
29.0,1.0,2023.0,78.7
29.0,2.0,2016.0,74.9
29.0,2.0,2020.0,70.2
29.0,3.0,2015.0,75.5
29.0,3.0,2016.0,81.9
29.0,3.0,2017.0,82.5
29.0,3.0,2018.0,78.1
29.0,3.0,2019.0,75.9
29.0,3.0,2020.0,83.7
29.0,3.0,2021.0,82.6
29.0,3.0,2022.0,82.0
29.0,3.0,2023.0,83.7
29.0,4.0,2015.0,82.4
29.0,4.0,2016.0,84.7
29.0,4.0,2017.0,83.2
29.0,4.0,2018.0,81.8
29.0,4.0,2019.0,82.5
29.0,4.0,2020.0,84.6
29.0,4.0,2021.0,84.2
29.0,4.0,2022.0,78.2
29.0,4.0,2023.0,85.6
29.0,5.0,2015.0,84.6
29.0,5.0,2016.0,85.9
29.0,5.0,2017.0,87.8
29.0,5.0,2018.0,80.5
29.0,5.0,2019.0,85.8
29.0,5.0,2020.0,84.6
29.0,5.0,2021.0,87.2
29.0,5.0,2022.0,85.9
29.0,5.0,2023.0,85.8
29.0,6.0,2015.0,91.2
29.0,6.0,2016.0,85.8
29.0,6.0,2017.0,86.6
29.0,6.0,2018.0,85.5
29.0,6.0,2019.0,82.4
29.0,6.0,2020.0,89.1
29.0,6.0,2021.0,84.0
29.0,6.0,2022.0,85.6
29.0,6.0,2023.0,87.3
29.0,7.0,2015.0,91.4
29.0,7.0,2016.0,89.0
29.0,7.0,2017.0,88.3
29.0,7.0,2018.0,83.4
29.0,7.0,2019.0,87.3
29.0,7.0,2020.0,87.0
29.0,7.0,2021.0,87.7
29.0,7.0,2022.0,86.9
29.0,7.0,2023.0,89.3
29.0,8.0,2015.0,86.2
29.0,8.0,2016.0,84.7
29.0,8.0,2017.0,89.2
29.0,8.0,2018.0,84.4
29.0,8.0,2019.0,86.1
29.0,8.0,2020.0,88.4
29.0,8.0,2021.0,86.0
29.0,8.0,2022.0,86.4
29.0,8.0,2023.0,86.2
29.0,9.0,2015.0,86.8
29.0,9.0,2016.0,87.1
29.0,9.0,2017.0,81.7
29.0,9.0,2018.0,85.3
29.0,9.0,2019.0,85.5
29.0,9.0,2020.0,86.2
29.0,9.0,2021.0,84.1
29.0,9.0,2022.0,83.7
29.0,10.0,2015.0,83.9
29.0,10.0,2016.0,79.9
29.0,10.0,2017.0,77.6
29.0,10.0,2018.0,79.6
29.0,10.0,2019.0,84.8
29.0,10.0,2020.0,85.1
29.0,10.0,2021.0,83.7
29.0,10.0,2022.0,80.3
29.0,11.0,2015.0,79.2
29.0,11.0,2016.0,80.2
29.0,11.0,2017.0,78.0
29.0,11.0,2018.0,70.8
29.0,11.0,2019.0,80.4
29.0,11.0,2020.0,79.6
29.0,11.0,2021.0,71.7
29.0,11.0,2022.0,80.2
29.0,12.0,2015.0,81.7
29.0,12.0,2016.0,81.0
29.0,12.0,2017.0,76.6
29.0,12.0,2018.0,81.2
29.0,12.0,2019.0,78.6
29.0,12.0,2020.0,74.1
29.0,12.0,2021.0,80.1
29.0,12.0,2022.0,76.5
30.0,1.0,2015.0,74.8
30.0,1.0,2016.0,70.3
30.0,1.0,2017.0,69.8
30.0,1.0,2018.0,69.6
30.0,1.0,2019.0,69.5
30.0,1.0,2020.0,76.5
30.0,1.0,2021.0,71.5
30.0,1.0,2022.0,59.5
30.0,1.0,2023.0,80.1
30.0,3.0,2015.0,78.2
30.0,3.0,2016.0,76.3
30.0,3.0,2017.0,81.2
30.0,3.0,2018.0,80.2
30.0,3.0,2019.0,77.4
30.0,3.0,2020.0,85.1
30.0,3.0,2021.0,82.9
30.0,3.0,2022.0,80.1
30.0,3.0,2023.0,78.8
30.0,4.0,2015.0,81.6
30.0,4.0,2016.0,82.2
30.0,4.0,2017.0,83.2
30.0,4.0,2018.0,80.5
30.0,4.0,2019.0,82.1
30.0,4.0,2020.0,83.7
30.0,4.0,2021.0,85.2
30.0,4.0,2022.0,79.9
30.0,4.0,2023.0,81.9
30.0,5.0,2015.0,84.6
30.0,5.0,2016.0,84.8
30.0,5.0,2017.0,87.7
30.0,5.0,2018.0,83.1
30.0,5.0,2019.0,87.0
30.0,5.0,2020.0,85.0
30.0,5.0,2021.0,85.9
30.0,5.0,2022.0,81.6
30.0,5.0,2023.0,85.0
30.0,6.0,2015.0,89.9
30.0,6.0,2016.0,84.8
30.0,6.0,2017.0,86.9
30.0,6.0,2018.0,83.7
30.0,6.0,2019.0,87.3
30.0,6.0,2020.0,90.2
30.0,6.0,2021.0,81.9
30.0,6.0,2022.0,86.4
30.0,6.0,2023.0,87.4
30.0,7.0,2015.0,91.8
30.0,7.0,2016.0,89.8
30.0,7.0,2017.0,87.3
30.0,7.0,2018.0,84.5
30.0,7.0,2019.0,87.1
30.0,7.0,2020.0,86.8
30.0,7.0,2021.0,88.2
30.0,7.0,2022.0,87.6
30.0,7.0,2023.0,88.2
30.0,8.0,2015.0,81.0
30.0,8.0,2016.0,79.9
30.0,8.0,2017.0,88.8
30.0,8.0,2018.0,83.7
30.0,8.0,2019.0,85.4
30.0,8.0,2020.0,89.1
30.0,8.0,2021.0,86.2
30.0,8.0,2022.0,88.8
30.0,8.0,2023.0,89.1
30.0,9.0,2015.0,88.4
30.0,9.0,2016.0,85.5
30.0,9.0,2017.0,85.8
30.0,9.0,2018.0,84.5
30.0,9.0,2019.0,85.5
30.0,9.0,2020.0,85.2
30.0,9.0,2021.0,84.2
30.0,9.0,2022.0,81.3
30.0,10.0,2015.0,84.5
30.0,10.0,2016.0,78.8
30.0,10.0,2017.0,67.9
30.0,10.0,2018.0,81.9
30.0,10.0,2019.0,84.8
30.0,10.0,2020.0,84.2
30.0,10.0,2021.0,78.6
30.0,10.0,2022.0,82.8
30.0,11.0,2015.0,78.7
30.0,11.0,2016.0,81.0
30.0,11.0,2017.0,78.8
30.0,11.0,2018.0,76.8
30.0,11.0,2019.0,79.7
30.0,11.0,2020.0,80.6
30.0,11.0,2021.0,74.4
30.0,11.0,2022.0,82.0
30.0,12.0,2015.0,80.3
30.0,12.0,2016.0,71.1
30.0,12.0,2017.0,73.6
30.0,12.0,2018.0,79.5
30.0,12.0,2019.0,78.7
30.0,12.0,2020.0,76.8
30.0,12.0,2021.0,81.2
30.0,12.0,2022.0,80.0
31.0,1.0,2015.0,72.1
31.0,1.0,2016.0,75.3
31.0,1.0,2017.0,70.9
31.0,1.0,2018.0,69.9
31.0,1.0,2019.0,72.0
31.0,1.0,2020.0,80.0
31.0,1.0,2021.0,77.1
31.0,1.0,2022.0,67.7
31.0,1.0,2023.0,81.0
31.0,3.0,2015.0,79.9
31.0,3.0,2016.0,82.7
31.0,3.0,2017.0,83.9
31.0,3.0,2018.0,80.0
31.0,3.0,2019.0,80.5
31.0,3.0,2020.0,87.0
31.0,3.0,2021.0,83.5
31.0,3.0,2022.0,82.3
31.0,3.0,2023.0,79.3
31.0,5.0,2015.0,85.2
31.0,5.0,2016.0,84.9
31.0,5.0,2017.0,87.6
31.0,5.0,2018.0,82.8
31.0,5.0,2019.0,86.9
31.0,5.0,2020.0,85.5
31.0,5.0,2021.0,81.9
31.0,5.0,2022.0,82.9
31.0,5.0,2023.0,84.0
31.0,7.0,2015.0,93.6
31.0,7.0,2016.0,86.6
31.0,7.0,2017.0,81.7
31.0,7.0,2018.0,86.0
31.0,7.0,2019.0,86.4
31.0,7.0,2020.0,88.2
31.0,7.0,2021.0,88.3
31.0,7.0,2022.0,87.6
31.0,7.0,2023.0,90.6
31.0,8.0,2015.0,87.7
31.0,8.0,2016.0,81.9
31.0,8.0,2017.0,88.3
31.0,8.0,2018.0,85.2
31.0,8.0,2019.0,86.5
31.0,8.0,2020.0,89.8
31.0,8.0,2021.0,88.2
31.0,8.0,2022.0,87.2
31.0,8.0,2023.0,90.0
31.0,10.0,2015.0,83.1
31.0,10.0,2016.0,80.8
31.0,10.0,2017.0,75.3
31.0,10.0,2018.0,80.8
31.0,10.0,2019.0,86.0
31.0,10.0,2020.0,81.9
31.0,10.0,2021.0,79.9
31.0,10.0,2022.0,83.7
31.0,12.0,2015.0,81.3
31.0,12.0,2016.0,74.7
31.0,12.0,2017.0,71.3
31.0,12.0,2018.0,79.9
31.0,12.0,2019.0,78.1
31.0,12.0,2020.0,78.3
31.0,12.0,2021.0,80.3
31.0,12.0,2022.0,80.7
